,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
22201,22201,22201,89063,desktop,51517,17,0.0,2016-06-18,1,1,1,4
22202,22202,22202,89063,desktop,9723,17,1.0,2016-06-19,1,1,1,4
22203,22203,22203,89063,desktop,37015,17,2.0,2016-06-20,1,2,1,4
22204,22204,22204,89063,desktop,20462,17,3.0,2016-06-22,2,1,2,4
22205,22205,22205,89063,desktop,20462,17,5.0,2016-06-23,1,1,1,4
22206,22206,22206,89063,desktop,49791,17,6.0,2016-06-24,1,2,1,4
22207,22207,22207,89063,desktop,3295,17,7.0,2016-06-26,2,2,2,4
22208,22208,22208,89063,desktop,16396,17,9.0,2016-06-28,2,2,2,4
22209,22209,22209,89063,desktop,9723,17,11.0,2016-06-30,2,2,2,4
22210,22210,22210,89063,desktop,51517,17,13.0,2016-07-02,76,76,2,4
22211,22211,22211,89063,desktop,26007,17,89.0,2016-09-16,2,2,2,4
22212,22212,22212,89063,desktop,60222,17,91.0,2016-09-18,2,2,2,4
22213,22213,22213,89063,desktop,50957,17,93.0,2016-09-20,2,1,2,4
22214,22214,22214,89063,desktop,13894,17,95.0,2016-09-21,1,1,1,4
22215,22215,22215,89063,desktop,30586,17,96.0,2016-09-22,1,1,1,4
22216,22216,22216,89063,desktop,37394,17,97.0,2016-09-23,1,1,1,4
22217,22217,22217,89063,desktop,17013,17,98.0,2016-09-24,9999,9999,1,4
