,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
2017,2017,2017,8234,mobile,47527,11,0.0,2016-03-14,2,1,2,4
2018,2018,2018,8234,mobile,47527,11,2.0,2016-03-15,1,1,1,4
2019,2019,2019,8234,mobile,47527,11,3.0,2016-03-16,2,2,1,4
2020,2020,2020,8234,mobile,47527,11,5.0,2016-03-18,2,2,1,4
2021,2021,2021,8234,mobile,47486,11,7.0,2016-03-20,1,1,1,4
2022,2022,2022,8234,mobile,47486,11,8.0,2016-03-21,1,1,1,4
2023,2023,2023,8234,mobile,0,11,9.0,2016-03-22,4,4,1,4
2024,2024,2024,8234,mobile,47527,11,13.0,2016-03-26,3,3,1,4
2025,2025,2025,8234,mobile,47527,11,16.0,2016-03-29,1,1,1,4
2026,2026,2026,8234,mobile,47527,11,17.0,2016-03-30,1,1,1,4
2027,2027,2027,8234,mobile,47527,11,18.0,2016-03-31,9999,9999,1,4
