,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
7927,7927,7927,31919,desktop,14646,13,0.0,2016-02-21,1,2,1,4
7928,7928,7928,31919,desktop,51517,13,1.0,2016-02-23,2,1,2,4
7929,7929,7929,31919,desktop,25025,13,3.0,2016-02-24,1,1,1,4
7930,7930,7930,31919,desktop,25025,13,4.0,2016-02-25,1,1,1,4
7931,7931,7931,31919,desktop,25025,13,5.0,2016-02-26,5,5,1,4
7932,7932,7932,31919,mobile,2416,13,10.0,2016-03-02,1,1,1,4
7933,7933,7933,31919,mobile,7246,13,11.0,2016-03-03,1,1,1,4
7934,7934,7934,31919,mobile,7246,13,12.0,2016-03-04,1,1,1,4
7935,7935,7935,31919,mobile,28479,13,13.0,2016-03-05,189,189,1,4
7936,7936,7936,31919,mobile,16521,13,202.0,2016-09-10,1,1,1,4
7937,7937,7937,31919,mobile,21929,13,203.0,2016-09-11,1,1,1,4
7938,7938,7938,31919,mobile,9608,13,204.0,2016-09-12,1,1,1,4
7939,7939,7939,31919,mobile,62870,13,205.0,2016-09-13,9999,9999,1,4
