,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
80489,80489,80489,327747,mobile,39646,13,0.0,2016-07-13,1,1,1,4
80490,80490,80490,327747,mobile,34015,13,1.0,2016-07-14,1,1,1,4
80491,80491,80491,327747,mobile,10191,13,2.0,2016-07-15,1,1,1,4
80492,80492,80492,327747,mobile,14668,13,3.0,2016-07-16,98,98,1,4
80493,80493,80493,327747,mobile,10906,13,101.0,2016-10-22,1,1,1,4
80494,80494,80494,327747,mobile,49473,13,102.0,2016-10-23,1,1,1,4
80495,80495,80495,327747,mobile,15902,13,103.0,2016-10-24,1,1,1,4
80496,80496,80496,327747,mobile,52574,13,104.0,2016-10-25,1,1,1,4
80497,80497,80497,327747,mobile,52574,13,105.0,2016-10-26,68,68,1,4
80498,80498,80498,327747,mobile,36779,13,173.0,2017-01-02,1,1,1,4
80499,80499,80499,327747,mobile,49473,13,174.0,2017-01-03,1,1,1,4
80500,80500,80500,327747,mobile,55107,13,175.0,2017-01-04,1,1,1,4
80501,80501,80501,327747,mobile,51035,13,176.0,2017-01-05,9999,9999,1,4
