,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
94502,94502,94502,384103,desktop,19333,12,0.0,2016-07-17,1,1,1,4
94503,94503,94503,384103,desktop,53859,12,1.0,2016-07-18,1,3,1,4
94504,94504,94504,384103,desktop,45188,12,2.0,2016-07-21,3,1,3,4
94505,94505,94505,384103,desktop,28545,12,5.0,2016-07-22,16,16,1,4
94506,94506,94506,384103,desktop,59535,12,21.0,2016-08-07,1,2,1,4
94507,94507,94507,384103,desktop,61678,12,22.0,2016-08-09,2,1,2,4
94508,94508,94508,384103,desktop,19011,12,24.0,2016-08-10,1,1,1,4
94509,94509,94509,384103,desktop,58741,12,25.0,2016-08-11,1,1,1,4
94510,94510,94510,384103,desktop,51128,12,26.0,2016-08-12,1,1,1,4
94511,94511,94511,384103,desktop,29922,12,27.0,2016-08-13,1,1,1,4
94512,94512,94512,384103,desktop,33667,12,28.0,2016-08-14,1,1,1,4
94513,94513,94513,384103,desktop,28154,12,29.0,2016-08-15,9999,9999,1,4
