,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
67748,67748,67748,274919,tablet,58369,19,0.0,2016-03-11,1,1,1,4
67749,67749,67749,274919,tablet,58369,19,1.0,2016-03-12,1,1,1,4
67750,67750,67750,274919,tablet,2078,19,2.0,2016-03-13,1,1,1,4
67751,67751,67751,274919,tablet,2078,19,3.0,2016-03-14,123,123,1,4
67752,67752,67752,274919,desktop,49668,19,126.0,2016-07-15,2,2,1,4
67753,67753,67753,274919,desktop,35997,19,128.0,2016-07-17,3,3,1,4
67754,67754,67754,274919,mobile,45617,19,131.0,2016-07-20,2,2,1,4
67755,67755,67755,274919,desktop,21292,19,133.0,2016-07-22,2,2,1,4
67756,67756,67756,274919,desktop,8462,19,135.0,2016-07-24,174,175,1,4
67757,67757,67757,274919,mobile,4369,19,309.0,2017-01-15,2,1,2,4
67758,67758,67758,274919,desktop,38069,19,311.0,2017-01-16,1,1,1,4
67759,67759,67759,274919,desktop,31447,19,312.0,2017-01-17,1,1,1,4
67760,67760,67760,274919,desktop,0,19,313.0,2017-01-18,6,7,1,4
67761,67761,67761,274919,mobile,7410,19,319.0,2017-01-25,2,2,2,4
67762,67762,67762,274919,mobile,36570,19,321.0,2017-01-27,2,1,2,4
67763,67763,67763,274919,mobile,43621,19,323.0,2017-01-28,1,1,1,4
67764,67764,67764,274919,mobile,19523,19,324.0,2017-01-29,1,1,1,4
67765,67765,67765,274919,mobile,39000,19,325.0,2017-01-30,1,1,1,4
67766,67766,67766,274919,mobile,7410,19,326.0,2017-01-31,9999,9999,1,4
