,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
15444,15444,15444,61703,mobile,36063,15,0.0,2016-10-06,6,6,2,4
15445,15445,15445,61703,mobile,36063,15,6.0,2016-10-12,2,1,2,4
15446,15446,15446,61703,mobile,36063,15,8.0,2016-10-13,1,2,1,4
15447,15447,15447,61703,mobile,36063,15,9.0,2016-10-15,2,1,2,4
15448,15448,15448,61703,mobile,335,15,11.0,2016-10-16,1,1,1,4
15449,15449,15449,61703,mobile,335,15,12.0,2016-10-17,1,2,1,4
15450,15450,15450,61703,mobile,2353,15,13.0,2016-10-19,2,1,2,4
15451,15451,15451,61703,mobile,2353,15,15.0,2016-10-20,1,1,1,4
15452,15452,15452,61703,mobile,36063,15,16.0,2016-10-21,8,9,1,4
15453,15453,15453,61703,mobile,15146,15,24.0,2016-10-30,2,1,2,4
15454,15454,15454,61703,mobile,15146,15,26.0,2016-10-31,1,1,1,4
15455,15455,15455,61703,mobile,15146,15,27.0,2016-11-01,1,1,1,4
15456,15456,15456,61703,mobile,15146,15,28.0,2016-11-02,1,1,1,4
15457,15457,15457,61703,mobile,15146,15,29.0,2016-11-03,1,1,1,4
15458,15458,15458,61703,mobile,15146,15,30.0,2016-11-04,9999,9999,1,4
