,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
12530,12530,12530,49476,desktop,27115,12,0.0,2016-05-02,1,1,1,4
12531,12531,12531,49476,desktop,12695,12,1.0,2016-05-03,1,1,1,4
12532,12532,12532,49476,desktop,26575,12,2.0,2016-05-04,1,1,1,4
12533,12533,12533,49476,desktop,27202,12,3.0,2016-05-05,1,1,1,4
12534,12534,12534,49476,desktop,48683,12,4.0,2016-05-06,1,1,1,4
12535,12535,12535,49476,desktop,29285,12,5.0,2016-05-07,58,58,1,4
12536,12536,12536,49476,desktop,61152,12,63.0,2016-07-04,1,1,1,4
12537,12537,12537,49476,desktop,61152,12,64.0,2016-07-05,1,1,1,4
12538,12538,12538,49476,desktop,61152,12,65.0,2016-07-06,1,1,1,4
12539,12539,12539,49476,desktop,12888,12,66.0,2016-07-07,1,1,1,4
12540,12540,12540,49476,desktop,12888,12,67.0,2016-07-08,1,1,1,4
12541,12541,12541,49476,desktop,0,12,68.0,2016-07-09,9999,9999,1,4
