,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
92448,92448,92448,375672,desktop,27225,11,0.0,2016-07-21,1,1,1,4
92449,92449,92449,375672,desktop,1987,11,1.0,2016-07-22,1,2,1,4
92450,92450,92450,375672,desktop,16047,11,2.0,2016-07-24,2,1,2,4
92451,92451,92451,375672,desktop,11331,11,4.0,2016-07-25,1,1,1,4
92452,92452,92452,375672,desktop,18285,11,5.0,2016-07-26,1,1,1,4
92453,92453,92453,375672,desktop,43808,11,6.0,2016-07-27,1,1,1,4
92454,92454,92454,375672,desktop,53219,11,7.0,2016-07-28,1,1,1,4
92455,92455,92455,375672,desktop,54628,11,8.0,2016-07-29,1,1,1,4
92456,92456,92456,375672,desktop,2601,11,9.0,2016-07-30,1,2,1,4
92457,92457,92457,375672,desktop,1230,11,10.0,2016-08-01,2,1,2,4
92458,92458,92458,375672,desktop,0,11,12.0,2016-08-02,9999,9999,1,4
