,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
51037,51037,51037,206545,desktop,36063,16,0.0,2016-04-02,1,1,1,4
51038,51038,51038,206545,mobile,36063,16,1.0,2016-04-03,1,1,1,4
51039,51039,51039,206545,mobile,36063,16,2.0,2016-04-04,1,1,1,4
51040,51040,51040,206545,desktop,0,16,3.0,2016-04-05,4,4,1,4
51041,51041,51041,206545,desktop,36063,16,7.0,2016-04-09,1,1,1,4
51042,51042,51042,206545,desktop,36063,16,8.0,2016-04-10,1,1,1,4
51043,51043,51043,206545,desktop,36063,16,9.0,2016-04-11,1,1,1,4
51044,51044,51044,206545,desktop,36063,16,10.0,2016-04-12,1,1,1,4
51045,51045,51045,206545,mobile,36063,16,11.0,2016-04-13,1,1,1,4
51046,51046,51046,206545,mobile,36063,16,12.0,2016-04-14,1,1,1,4
51047,51047,51047,206545,mobile,36063,16,13.0,2016-04-15,1,1,1,4
51048,51048,51048,206545,mobile,42962,16,14.0,2016-04-16,1,1,1,4
51049,51049,51049,206545,mobile,36063,16,15.0,2016-04-17,1,1,1,4
51050,51050,51050,206545,mobile,36063,16,16.0,2016-04-18,1,1,1,4
51051,51051,51051,206545,mobile,36063,16,17.0,2016-04-19,1,1,1,4
51052,51052,51052,206545,mobile,36063,16,18.0,2016-04-20,9999,9999,1,4
