,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
55633,55633,55633,225349,desktop,40250,13,0.0,2016-06-21,1,1,1,4
55634,55634,55634,225349,desktop,34825,13,1.0,2016-06-22,1,1,1,4
55635,55635,55635,225349,desktop,57658,13,2.0,2016-06-23,1,1,1,4
55636,55636,55636,225349,desktop,49715,13,3.0,2016-06-24,1,1,1,4
55637,55637,55637,225349,desktop,18414,13,4.0,2016-06-25,1,1,1,4
55638,55638,55638,225349,desktop,10359,13,5.0,2016-06-26,1,1,1,4
55639,55639,55639,225349,desktop,10399,13,6.0,2016-06-27,1,1,1,4
55640,55640,55640,225349,desktop,61612,13,7.0,2016-06-28,1,1,1,4
55641,55641,55641,225349,desktop,52719,13,8.0,2016-06-29,1,1,1,4
55642,55642,55642,225349,desktop,46854,13,9.0,2016-06-30,1,1,1,4
55643,55643,55643,225349,desktop,2748,13,10.0,2016-07-01,1,1,1,4
55644,55644,55644,225349,desktop,41524,13,11.0,2016-07-02,1,1,1,4
55645,55645,55645,225349,desktop,50506,13,12.0,2016-07-03,9999,9999,1,4
