,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
56008,56008,56008,226931,desktop,47499,12,0.0,2016-06-23,1,2,1,4
56009,56009,56009,226931,desktop,26345,12,1.0,2016-06-25,2,5,2,4
56010,56010,56010,226931,desktop,9526,12,3.0,2016-06-30,5,4,5,4
56011,56011,56011,226931,desktop,60237,12,8.0,2016-07-04,30,27,4,4
56012,56012,56012,226931,desktop,38079,12,38.0,2016-07-31,1,4,1,4
56013,56013,56013,226931,desktop,47804,12,39.0,2016-08-04,4,7,4,4
56014,56014,56014,226931,desktop,9227,12,43.0,2016-08-11,7,3,7,4
56015,56015,56015,226931,desktop,7246,12,50.0,2016-08-14,109,108,3,4
56016,56016,56016,226931,desktop,47527,12,159.0,2016-11-30,2,1,2,4
56017,56017,56017,226931,desktop,47499,12,161.0,2016-12-01,1,4,1,4
56018,56018,56018,226931,desktop,22016,12,162.0,2016-12-05,4,3,4,4
56019,56019,56019,226931,desktop,34478,12,166.0,2016-12-08,9999,9999,3,4
