,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
11410,11410,11410,45079,desktop,26436,11,0.0,2016-04-24,1,1,1,4
11411,11411,11411,45079,desktop,19448,11,1.0,2016-04-25,1,2,1,4
11412,11412,11412,45079,desktop,39153,11,2.0,2016-04-27,2,1,2,4
11413,11413,11413,45079,mobile,46026,11,4.0,2016-04-28,160,161,1,4
11414,11414,11414,45079,desktop,48743,11,164.0,2016-10-06,2,2,2,4
11415,11415,11415,45079,desktop,20392,11,166.0,2016-10-08,2,1,2,4
11416,11416,11416,45079,desktop,23000,11,168.0,2016-10-09,1,2,1,4
11417,11417,11417,45079,desktop,8938,11,169.0,2016-10-11,2,2,2,4
11418,11418,11418,45079,desktop,66648,11,171.0,2016-10-13,2,2,2,4
11419,11419,11419,45079,desktop,18417,11,173.0,2016-10-15,2,5,2,4
11420,11420,11420,45079,desktop,36063,11,175.0,2016-10-20,9999,9999,5,4
