,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
1949,1949,1949,7972,desktop,41205,10,0.0,2016-05-17,2,1,2,3
1950,1950,1950,7972,desktop,52489,10,2.0,2016-05-18,1,1,1,3
1951,1951,1951,7972,desktop,65494,10,3.0,2016-05-19,1,2,1,3
1952,1952,1952,7972,desktop,52574,10,4.0,2016-05-21,2,2,2,3
1953,1953,1953,7972,desktop,11857,10,6.0,2016-05-23,2,1,2,3
1954,1954,1954,7972,desktop,49473,10,8.0,2016-05-24,1,1,1,3
1955,1955,1955,7972,desktop,61350,10,9.0,2016-05-25,1,2,1,3
1956,1956,1956,7972,desktop,50002,10,10.0,2016-05-27,2,1,2,3
1957,1957,1957,7972,desktop,44466,10,12.0,2016-05-28,1,1,1,3
1958,1958,1958,7972,desktop,66657,10,13.0,2016-05-29,9999,9999,1,3
