,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
43581,43581,43581,174965,desktop,37689,11,0.0,2016-10-08,1,2,1,4
43582,43582,43582,174965,desktop,28154,11,1.0,2016-10-10,2,2,2,4
43583,43583,43583,174965,desktop,8646,11,3.0,2016-10-12,2,3,2,4
43584,43584,43584,174965,desktop,28154,11,5.0,2016-10-15,3,1,3,4
43585,43585,43585,174965,desktop,37689,11,8.0,2016-10-16,1,1,1,4
43586,43586,43586,174965,mobile,35015,11,9.0,2016-10-17,68,68,1,4
43587,43587,43587,174965,desktop,1034,11,77.0,2016-12-24,1,3,1,4
43588,43588,43588,174965,tablet,44869,11,78.0,2016-12-27,3,2,3,4
43589,43589,43589,174965,desktop,28154,11,81.0,2016-12-29,2,2,2,4
43590,43590,43590,174965,desktop,28154,11,83.0,2016-12-31,2,1,2,4
43591,43591,43591,174965,desktop,37689,11,85.0,2017-01-01,9999,9999,1,4
