,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
63989,63989,63989,260144,tablet,18725,11,0.0,2016-08-31,1,2,1,4
63990,63990,63990,260144,tablet,22490,11,1.0,2016-09-02,2,3,2,4
63991,63991,63991,260144,tablet,19073,11,3.0,2016-09-05,3,2,3,4
63992,63992,63992,260144,tablet,47747,11,6.0,2016-09-07,2,1,2,4
63993,63993,63993,260144,tablet,28829,11,8.0,2016-09-08,1,1,1,4
63994,63994,63994,260144,tablet,33077,11,9.0,2016-09-09,1,3,1,4
63995,63995,63995,260144,tablet,62471,11,10.0,2016-09-12,3,1,3,4
63996,63996,63996,260144,tablet,39017,11,13.0,2016-09-13,1,1,1,4
63997,63997,63997,260144,tablet,49561,11,14.0,2016-09-14,1,1,1,4
63998,63998,63998,260144,tablet,42482,11,15.0,2016-09-15,1,3,1,4
63999,63999,63999,260144,mobile,20345,11,16.0,2016-09-18,9999,9999,3,4
