,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
86636,86636,86636,353262,desktop,18820,11,0.0,2016-09-29,3,1,3,4
86637,86637,86637,353262,desktop,38012,11,3.0,2016-09-30,1,2,1,4
86638,86638,86638,353262,desktop,21730,11,4.0,2016-10-02,2,1,2,4
86639,86639,86639,353262,desktop,47541,11,6.0,2016-10-03,1,3,1,4
86640,86640,86640,353262,desktop,18673,11,7.0,2016-10-06,3,2,3,4
86641,86641,86641,353262,desktop,23921,11,10.0,2016-10-08,2,1,2,4
86642,86642,86642,353262,desktop,21987,11,12.0,2016-10-09,1,2,1,4
86643,86643,86643,353262,desktop,23921,11,13.0,2016-10-11,2,2,2,4
86644,86644,86644,353262,desktop,66815,11,15.0,2016-10-13,2,2,2,4
86645,86645,86645,353262,desktop,35495,11,17.0,2016-10-15,2,2,2,4
86646,86646,86646,353262,desktop,18820,11,19.0,2016-10-17,9999,9999,2,4
