,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
46268,46268,46268,186100,desktop,3601,11,0.0,2016-08-07,1,1,1,4
46269,46269,46269,186100,mobile,66695,11,1.0,2016-08-08,1,1,1,4
46270,46270,46270,186100,mobile,2454,11,2.0,2016-08-09,1,1,1,4
46271,46271,46271,186100,mobile,50201,11,3.0,2016-08-10,1,1,1,4
46272,46272,46272,186100,mobile,19017,11,4.0,2016-08-11,1,2,1,4
46273,46273,46273,186100,mobile,31114,11,5.0,2016-08-13,2,1,2,4
46274,46274,46274,186100,mobile,15264,11,7.0,2016-08-14,1,1,1,4
46275,46275,46275,186100,mobile,31656,11,8.0,2016-08-15,1,1,1,4
46276,46276,46276,186100,mobile,7887,11,9.0,2016-08-16,1,1,1,4
46277,46277,46277,186100,mobile,5548,11,10.0,2016-08-17,1,2,1,4
46278,46278,46278,186100,mobile,44429,11,11.0,2016-08-19,9999,9999,2,4
