,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
36635,36635,36635,147611,desktop,60143,10,0.0,2016-05-12,1,1,1,3
36636,36636,36636,147611,desktop,65015,10,1.0,2016-05-13,1,1,1,3
36637,36637,36637,147611,tablet,7663,10,2.0,2016-05-14,1,1,1,3
36638,36638,36638,147611,desktop,40871,10,3.0,2016-05-15,1,1,1,3
36639,36639,36639,147611,desktop,735,10,4.0,2016-05-16,1,2,1,3
36640,36640,36640,147611,desktop,8766,10,5.0,2016-05-18,2,1,2,3
36641,36641,36641,147611,tablet,37476,10,7.0,2016-05-19,1,1,1,3
36642,36642,36642,147611,desktop,51999,10,8.0,2016-05-20,1,1,1,3
36643,36643,36643,147611,desktop,6005,10,9.0,2016-05-21,1,1,1,3
36644,36644,36644,147611,desktop,0,10,10.0,2016-05-22,9999,9999,1,3
