,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
25660,25660,25660,103341,desktop,28968,12,0.0,2016-04-26,1,1,1,4
25661,25661,25661,103341,desktop,21741,12,1.0,2016-04-27,1,1,1,4
25662,25662,25662,103341,desktop,25173,12,2.0,2016-04-28,4,4,1,4
25663,25663,25663,103341,desktop,19333,12,6.0,2016-05-02,55,55,1,4
25664,25664,25664,103341,desktop,9362,12,61.0,2016-06-26,1,1,1,4
25665,25665,25665,103341,desktop,40911,12,62.0,2016-06-27,1,1,1,4
25666,25666,25666,103341,desktop,59166,12,63.0,2016-06-28,1,1,1,4
25667,25667,25667,103341,desktop,27210,12,64.0,2016-06-29,1,1,1,4
25668,25668,25668,103341,desktop,29078,12,65.0,2016-06-30,1,1,1,4
25669,25669,25669,103341,desktop,66555,12,66.0,2016-07-01,1,1,1,4
25670,25670,25670,103341,desktop,17998,12,67.0,2016-07-02,2,2,1,4
25671,25671,25671,103341,desktop,54211,12,69.0,2016-07-04,9999,9999,1,4
