,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
41387,41387,41387,165416,desktop,64269,19,0.0,2016-04-14,1,1,1,4
41388,41388,41388,165416,desktop,64269,19,1.0,2016-04-15,1,2,1,4
41389,41389,41389,165416,desktop,36170,19,2.0,2016-04-17,2,1,2,4
41390,41390,41390,165416,desktop,0,19,4.0,2016-04-18,153,154,1,4
41391,41391,41391,165416,desktop,10092,19,157.0,2016-09-19,2,2,2,4
41392,41392,41392,165416,desktop,10515,19,159.0,2016-09-21,2,2,2,4
41393,41393,41393,165416,desktop,15831,19,161.0,2016-09-23,2,2,2,4
41394,41394,41394,165416,desktop,64664,19,163.0,2016-09-25,2,1,2,4
41395,41395,41395,165416,desktop,48483,19,165.0,2016-09-26,2,2,1,4
41396,41396,41396,165416,desktop,30313,19,167.0,2016-09-28,1,1,1,4
41397,41397,41397,165416,desktop,11224,19,168.0,2016-09-29,1,1,1,4
41398,41398,41398,165416,desktop,42905,19,169.0,2016-09-30,1,1,1,4
41399,41399,41399,165416,desktop,20967,19,170.0,2016-10-01,1,2,1,4
41400,41400,41400,165416,desktop,55763,19,171.0,2016-10-03,2,2,2,4
41401,41401,41401,165416,desktop,55763,19,173.0,2016-10-05,2,1,2,4
41402,41402,41402,165416,desktop,44869,19,175.0,2016-10-06,1,2,1,4
41403,41403,41403,165416,desktop,53363,19,176.0,2016-10-08,2,1,2,4
41404,41404,41404,165416,desktop,30768,19,178.0,2016-10-09,1,1,1,4
41405,41405,41405,165416,desktop,53363,19,179.0,2016-10-10,9999,9999,1,4
