,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
59777,59777,59777,243071,desktop,56498,23,0.0,2016-09-12,1,1,1,4
59778,59778,59778,243071,desktop,17127,23,1.0,2016-09-13,1,2,1,4
59779,59779,59779,243071,desktop,43306,23,2.0,2016-09-15,2,1,2,4
59780,59780,59780,243071,desktop,62950,23,4.0,2016-09-16,1,2,1,4
59781,59781,59781,243071,desktop,19444,23,5.0,2016-09-18,2,1,2,4
59782,59782,59782,243071,desktop,36170,23,7.0,2016-09-19,1,1,1,4
59783,59783,59783,243071,desktop,64269,23,8.0,2016-09-20,1,2,1,4
59784,59784,59784,243071,desktop,29770,23,9.0,2016-09-22,2,1,2,4
59785,59785,59785,243071,desktop,41781,23,11.0,2016-09-23,1,1,1,4
59786,59786,59786,243071,desktop,53363,23,12.0,2016-09-24,1,1,1,4
59787,59787,59787,243071,desktop,51842,23,13.0,2016-09-25,1,1,1,4
59788,59788,59788,243071,desktop,19333,23,14.0,2016-09-26,1,1,1,4
59789,59789,59789,243071,desktop,25390,23,15.0,2016-09-27,1,2,1,4
59790,59790,59790,243071,desktop,52818,23,16.0,2016-09-29,2,1,2,4
59791,59791,59791,243071,desktop,53859,23,18.0,2016-09-30,1,3,1,4
59792,59792,59792,243071,desktop,44869,23,19.0,2016-10-03,3,1,3,4
59793,59793,59793,243071,desktop,1745,23,22.0,2016-10-04,1,1,1,4
59794,59794,59794,243071,desktop,56198,23,23.0,2016-10-05,107,107,1,4
59795,59795,59795,243071,desktop,42356,23,130.0,2017-01-20,1,2,1,4
59796,59796,59796,243071,desktop,6582,23,131.0,2017-01-22,2,1,2,4
59797,59797,59797,243071,desktop,12708,23,133.0,2017-01-23,1,1,1,4
59798,59798,59798,243071,desktop,56775,23,134.0,2017-01-24,1,2,1,4
59799,59799,59799,243071,desktop,1528,23,135.0,2017-01-26,9999,9999,2,4
