,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
19916,19916,19916,79214,tablet,47759,11,0.0,2016-04-08,1,1,1,4
19917,19917,19917,79214,tablet,65501,11,1.0,2016-04-09,1,1,1,4
19918,19918,19918,79214,tablet,46411,11,2.0,2016-04-10,1,1,1,4
19919,19919,19919,79214,tablet,5754,11,3.0,2016-04-11,1,2,1,4
19920,19920,19920,79214,tablet,22205,11,4.0,2016-04-13,2,1,2,4
19921,19921,19921,79214,mobile,52933,11,6.0,2016-04-14,1,1,1,4
19922,19922,19922,79214,mobile,48344,11,7.0,2016-04-15,1,1,1,4
19923,19923,19923,79214,tablet,47759,11,8.0,2016-04-16,1,1,1,4
19924,19924,19924,79214,tablet,47759,11,9.0,2016-04-17,1,1,1,4
19925,19925,19925,79214,mobile,11074,11,10.0,2016-04-18,1,1,1,4
19926,19926,19926,79214,mobile,35160,11,11.0,2016-04-19,9999,9999,1,4
