,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
40240,40240,40240,161084,mobile,17429,13,0.0,2016-07-23,2,1,2,4
40241,40241,40241,161084,mobile,17429,13,2.0,2016-07-24,1,1,1,4
40242,40242,40242,161084,mobile,35206,13,3.0,2016-07-25,1,1,1,4
40243,40243,40243,161084,mobile,27404,13,4.0,2016-07-26,1,1,1,4
40244,40244,40244,161084,mobile,27404,13,5.0,2016-07-27,2,2,1,4
40245,40245,40245,161084,mobile,9429,13,7.0,2016-07-29,1,1,1,4
40246,40246,40246,161084,mobile,20375,13,8.0,2016-07-30,1,1,1,4
40247,40247,40247,161084,mobile,22862,13,9.0,2016-07-31,1,1,1,4
40248,40248,40248,161084,mobile,20687,13,10.0,2016-08-01,1,1,1,4
40249,40249,40249,161084,mobile,23523,13,11.0,2016-08-02,1,2,1,4
40250,40250,40250,161084,mobile,16047,13,12.0,2016-08-04,2,1,2,4
40251,40251,40251,161084,mobile,16047,13,14.0,2016-08-05,1,2,1,4
40252,40252,40252,161084,mobile,0,13,15.0,2016-08-07,9999,9999,2,4
