,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
96055,96055,96055,391174,desktop,14104,11,0.0,2016-07-13,1,1,1,4
96056,96056,96056,391174,desktop,7549,11,1.0,2016-07-14,1,1,1,4
96057,96057,96057,391174,desktop,33049,11,2.0,2016-07-15,1,3,1,4
96058,96058,96058,391174,desktop,51291,11,3.0,2016-07-18,3,2,3,4
96059,96059,96059,391174,desktop,18417,11,6.0,2016-07-20,2,3,2,4
96060,96060,96060,391174,desktop,66648,11,8.0,2016-07-23,3,3,3,4
96061,96061,96061,391174,desktop,30520,11,11.0,2016-07-26,3,1,3,4
96062,96062,96062,391174,desktop,20103,11,14.0,2016-07-27,1,2,1,4
96063,96063,96063,391174,desktop,3505,11,15.0,2016-07-29,2,3,2,4
96064,96064,96064,391174,desktop,3763,11,17.0,2016-08-01,3,1,3,4
96065,96065,96065,391174,desktop,4476,11,20.0,2016-08-02,9999,9999,1,4
