,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
75505,75505,75505,306951,desktop,29319,10,0.0,2016-11-12,3,3,3,3
75506,75506,75506,306951,desktop,21730,10,3.0,2016-11-15,3,1,3,3
75507,75507,75507,306951,desktop,32859,10,6.0,2016-11-16,1,1,1,3
75508,75508,75508,306951,desktop,63476,10,7.0,2016-11-17,1,2,1,3
75509,75509,75509,306951,desktop,23921,10,8.0,2016-11-19,2,1,2,3
75510,75510,75510,306951,desktop,65322,10,10.0,2016-11-20,1,1,1,3
75511,75511,75511,306951,desktop,49722,10,11.0,2016-11-21,1,1,1,3
75512,75512,75512,306951,desktop,38023,10,12.0,2016-11-22,1,1,1,3
75513,75513,75513,306951,desktop,29319,10,13.0,2016-11-23,1,3,1,3
75514,75514,75514,306951,desktop,66815,10,14.0,2016-11-26,9999,9999,3,3
