,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
6697,6697,6697,26547,mobile,60143,10,0.0,2016-04-23,2,1,2,3
6698,6698,6698,26547,mobile,1910,10,2.0,2016-04-24,1,2,1,3
6699,6699,6699,26547,mobile,9278,10,3.0,2016-04-26,2,2,2,3
6700,6700,6700,26547,mobile,8766,10,5.0,2016-04-28,2,2,2,3
6701,6701,6701,26547,mobile,56872,10,7.0,2016-04-30,2,1,2,3
6702,6702,6702,26547,mobile,25115,10,9.0,2016-05-01,1,1,1,3
6703,6703,6703,26547,mobile,40325,10,10.0,2016-05-02,1,1,1,3
6704,6704,6704,26547,mobile,735,10,11.0,2016-05-03,1,1,1,3
6705,6705,6705,26547,mobile,16642,10,12.0,2016-05-04,1,1,1,3
6706,6706,6706,26547,mobile,0,10,13.0,2016-05-05,9999,9999,1,3
