,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
7189,7189,7189,28374,mobile,30520,11,0.0,2016-05-17,2,2,2,4
7190,7190,7190,28374,mobile,51291,11,2.0,2016-05-19,2,2,2,4
7191,7191,7191,28374,mobile,36063,11,4.0,2016-05-21,2,2,2,4
7192,7192,7192,28374,mobile,60274,11,6.0,2016-05-23,2,2,2,4
7193,7193,7193,28374,mobile,60274,11,8.0,2016-05-25,2,3,2,4
7194,7194,7194,28374,mobile,44869,11,10.0,2016-05-28,245,244,3,4
7195,7195,7195,28374,mobile,66815,11,255.0,2017-01-27,2,2,2,4
7196,7196,7196,28374,mobile,23921,11,257.0,2017-01-29,2,1,2,4
7197,7197,7197,28374,mobile,8750,11,259.0,2017-01-30,1,1,1,4
7198,7198,7198,28374,mobile,23921,11,260.0,2017-01-31,1,1,1,4
7199,7199,7199,28374,mobile,29319,11,261.0,2017-02-01,9999,9999,1,4
