,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
30914,30914,30914,125388,mobile,21033,10,0.0,2016-08-12,1,3,1,3
30915,30915,30915,125388,mobile,382,10,1.0,2016-08-15,3,2,3,3
30916,30916,30916,125388,mobile,63729,10,4.0,2016-08-17,2,1,2,3
30917,30917,30917,125388,mobile,20345,10,6.0,2016-08-18,1,3,1,3
30918,30918,30918,125388,mobile,20345,10,7.0,2016-08-21,3,2,3,3
30919,30919,30919,125388,mobile,65183,10,10.0,2016-08-23,2,2,2,3
30920,30920,30920,125388,mobile,33408,10,12.0,2016-08-25,2,2,2,3
30921,30921,30921,125388,mobile,20918,10,14.0,2016-08-27,2,2,2,3
30922,30922,30922,125388,mobile,4755,10,16.0,2016-08-29,2,1,2,3
30923,30923,30923,125388,mobile,21033,10,18.0,2016-08-30,9999,9999,1,3
