,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
50797,50797,50797,205880,mobile,58413,11,0.0,2016-07-19,1,1,1,4
50798,50798,50798,205880,mobile,11400,11,1.0,2016-07-20,1,1,1,4
50799,50799,50799,205880,mobile,18841,11,2.0,2016-07-21,1,1,1,4
50800,50800,50800,205880,mobile,5509,11,3.0,2016-07-22,1,1,1,4
50801,50801,50801,205880,mobile,48483,11,4.0,2016-07-23,1,1,1,4
50802,50802,50802,205880,mobile,54493,11,5.0,2016-07-24,1,1,1,4
50803,50803,50803,205880,mobile,58655,11,6.0,2016-07-25,1,1,1,4
50804,50804,50804,205880,mobile,29319,11,7.0,2016-07-26,1,1,1,4
50805,50805,50805,205880,mobile,10016,11,8.0,2016-07-27,1,1,1,4
50806,50806,50806,205880,mobile,66815,11,9.0,2016-07-28,1,1,1,4
50807,50807,50807,205880,mobile,40794,11,10.0,2016-07-29,9999,9999,1,4
