,time,event
39408,0.0,67257
39409,1.0,67382
39410,2.0,67257
39411,3.0,23282
39412,4.0,36570
39413,6.0,34975
39414,7.0,43736
39415,8.0,37885
39416,9.0,7410
39417,11.0,7589
39418,12.0,46088
39419,14.0,2078
39420,16.0,0
39421,87.0,18820
39422,88.0,2457
39423,89.0,48483
39424,90.0,54493
39425,116.0,29319
39426,117.0,59985
39427,118.0,48483
39428,119.0,54493
39429,120.0,45378
39430,121.0,23921
39431,122.0,21987
39432,123.0,65322
39433,124.0,22175
39434,125.0,9341
39435,126.0,46752
39436,127.0,42682
39437,128.0,25997
39438,129.0,38117
39439,130.0,19497
39440,131.0,26039
39441,132.0,45707
39442,133.0,6240
39443,134.0,12757
39444,135.0,31577
39445,136.0,0
39446,187.0,67257
39447,188.0,67382
39448,189.0,15708
39449,190.0,23282
39450,191.0,36570
39451,193.0,34975
39452,194.0,43736
39453,195.0,37885
39454,196.0,7410
39455,198.0,49067
