,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
16772,16772,16772,66454,desktop,47360,18,0.0,2016-05-17,3,3,3,4
16773,16773,16773,66454,desktop,33408,18,3.0,2016-05-20,3,1,3,4
16774,16774,16774,66454,desktop,65183,18,6.0,2016-05-21,1,3,1,4
16775,16775,16775,66454,desktop,38509,18,7.0,2016-05-24,3,3,3,4
16776,16776,16776,66454,desktop,382,18,10.0,2016-05-27,3,1,3,4
16777,16777,16777,66454,tablet,45379,18,13.0,2016-05-28,103,105,1,4
16778,16778,16778,66454,desktop,50957,18,116.0,2016-09-10,3,5,3,4
16779,16779,16779,66454,desktop,60222,18,119.0,2016-09-15,5,1,5,4
16780,16780,16780,66454,desktop,30586,18,124.0,2016-09-16,1,2,1,4
16781,16781,16781,66454,desktop,4932,18,125.0,2016-09-18,2,2,2,4
16782,16782,16782,66454,mobile,14701,18,127.0,2016-09-20,2,1,2,4
16783,16783,16783,66454,desktop,26007,18,129.0,2016-09-21,1,1,1,4
16784,16784,16784,66454,mobile,43638,18,130.0,2016-09-22,1,1,1,4
16785,16785,16785,66454,mobile,31907,18,131.0,2016-09-23,1,2,1,4
16786,16786,16786,66454,tablet,31631,18,132.0,2016-09-25,2,3,2,4
16787,16787,16787,66454,desktop,17013,18,134.0,2016-09-28,3,1,3,4
16788,16788,16788,66454,desktop,9680,18,137.0,2016-09-29,1,2,1,4
16789,16789,16789,66454,desktop,0,18,138.0,2016-10-01,9999,9999,2,4
