,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
23977,23977,23977,96131,desktop,55763,13,0.0,2016-03-21,1,1,1,4
23978,23978,23978,96131,desktop,25946,13,1.0,2016-03-22,1,1,1,4
23979,23979,23979,96131,desktop,23680,13,2.0,2016-03-23,1,1,1,4
23980,23980,23980,96131,desktop,28038,13,3.0,2016-03-24,1,4,1,4
23981,23981,23981,96131,desktop,55763,13,4.0,2016-03-28,4,3,4,4
23982,23982,23982,96131,desktop,10283,13,8.0,2016-03-31,3,1,3,4
23983,23983,23983,96131,desktop,55763,13,11.0,2016-04-01,199,199,1,4
23984,23984,23984,96131,desktop,56198,13,210.0,2016-10-17,1,1,1,4
23985,23985,23985,96131,desktop,42544,13,211.0,2016-10-18,1,1,1,4
23986,23986,23986,96131,desktop,55121,13,212.0,2016-10-19,1,1,1,4
23987,23987,23987,96131,mobile,31676,13,213.0,2016-10-20,1,1,1,4
23988,23988,23988,96131,mobile,55000,13,214.0,2016-10-21,1,1,1,4
23989,23989,23989,96131,desktop,56198,13,215.0,2016-10-22,9999,9999,1,4
