,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
33234,33234,33234,134440,mobile,2122,16,0.0,2016-05-03,2,1,2,4
33235,33235,33235,134440,mobile,7192,16,2.0,2016-05-04,1,1,1,4
33236,33236,33236,134440,mobile,2122,16,3.0,2016-05-05,1,1,1,4
33237,33237,33237,134440,mobile,2122,16,4.0,2016-05-06,1,1,1,4
33238,33238,33238,134440,mobile,2122,16,5.0,2016-05-07,33,33,1,4
33239,33239,33239,134440,mobile,2122,16,38.0,2016-06-09,1,1,1,4
33240,33240,33240,134440,mobile,2122,16,39.0,2016-06-10,1,1,1,4
33241,33241,33241,134440,mobile,2122,16,40.0,2016-06-11,1,1,1,4
33242,33242,33242,134440,mobile,2122,16,41.0,2016-06-12,1,1,1,4
33243,33243,33243,134440,mobile,2122,16,42.0,2016-06-13,1,1,1,4
33244,33244,33244,134440,mobile,26083,16,43.0,2016-06-14,1,1,1,4
33245,33245,33245,134440,mobile,10210,16,44.0,2016-06-15,1,1,1,4
33246,33246,33246,134440,mobile,10210,16,45.0,2016-06-16,1,1,1,4
33247,33247,33247,134440,mobile,26083,16,46.0,2016-06-17,1,1,1,4
33248,33248,33248,134440,mobile,2122,16,47.0,2016-06-18,1,1,1,4
33249,33249,33249,134440,mobile,2122,16,48.0,2016-06-19,9999,9999,1,4
