,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
25,25,25,136,desktop,38793,11,0.0,2016-04-27,1,1,1,4
26,26,26,136,desktop,28545,11,1.0,2016-04-28,1,1,1,4
27,27,27,136,desktop,60274,11,2.0,2016-04-29,1,2,1,4
28,28,28,136,desktop,45188,11,3.0,2016-05-01,144,144,2,4
29,29,29,136,desktop,52933,11,147.0,2016-09-22,2,1,2,4
30,30,30,136,desktop,51685,11,149.0,2016-09-23,1,1,1,4
31,31,31,136,desktop,43323,11,150.0,2016-09-24,1,2,1,4
32,32,32,136,desktop,55990,11,151.0,2016-09-26,2,1,2,4
33,33,33,136,desktop,46411,11,153.0,2016-09-27,1,1,1,4
34,34,34,136,desktop,45399,11,154.0,2016-09-28,1,1,1,4
35,35,35,136,desktop,41113,11,155.0,2016-09-29,9999,9999,1,4
