,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
71412,71412,71412,290203,desktop,44869,10,0.0,2016-08-06,7,5,3,3
71413,71413,71413,290203,mobile,58741,10,7.0,2016-08-11,1,1,1,3
71414,71414,71414,290203,mobile,61678,10,8.0,2016-08-12,1,1,1,3
71415,71415,71415,290203,mobile,59535,10,9.0,2016-08-13,1,1,1,3
71416,71416,71416,290203,mobile,64496,10,10.0,2016-08-14,1,1,1,3
71417,71417,71417,290203,mobile,36356,10,11.0,2016-08-15,1,1,1,3
71418,71418,71418,290203,mobile,11980,10,12.0,2016-08-16,1,1,1,3
71419,71419,71419,290203,mobile,28483,10,13.0,2016-08-17,1,2,1,3
71420,71420,71420,290203,mobile,51128,10,14.0,2016-08-19,2,1,2,3
71421,71421,71421,290203,mobile,33667,10,16.0,2016-08-20,9999,9999,1,3
