,Unnamed: 0,Unnamed: 0.1,user_id,device_class,city_id,nr_trips,checkin,checkout,diff_checkin,diff_checkout,diff_inout,label
13238,13238,13238,52196,tablet,61091,11,0.0,2016-09-29,1,3,1,4
13239,13239,13239,52196,tablet,44320,11,1.0,2016-10-02,3,3,3,4
13240,13240,13240,52196,tablet,24072,11,4.0,2016-10-05,3,1,3,4
13241,13241,13241,52196,tablet,34640,11,7.0,2016-10-06,108,108,1,4
13242,13242,13242,52196,desktop,4202,11,115.0,2017-01-22,1,3,1,4
13243,13243,13243,52196,desktop,49668,11,116.0,2017-01-25,3,1,3,4
13244,13244,13244,52196,desktop,8462,11,119.0,2017-01-26,1,4,1,4
13245,13245,13245,52196,desktop,66131,11,120.0,2017-01-30,4,4,4,4
13246,13246,13246,52196,desktop,55284,11,124.0,2017-02-03,4,4,4,4
13247,13247,13247,52196,desktop,31890,11,128.0,2017-02-07,4,2,4,4
13248,13248,13248,52196,desktop,49668,11,132.0,2017-02-09,9999,9999,2,4
