,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
0,0,20.1251,49,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
1,0,20.1251,66,1,0,378.71685,25,391.33787,0,391.44314,-1,380.55213
2,0,20.1251,44,1,0,378.71685,12,391.33787,0,391.44314,-1,380.55213
3,0,20.1251,43,1,4,378.71685,22,391.33787,0,391.44314,-1,380.55213
4,0,20.1251,55,1,0,378.71685,17,391.33787,0,391.44314,-1,380.55213
5,0,20.1251,46,1,0,378.71685,22,391.33787,0,391.44314,-1,380.55213
6,0,20.1251,55,1,0,378.71685,16,391.33787,0,391.44314,-1,380.55213
7,0,20.1251,63,1,0,378.71685,0,391.33787,0,391.44314,-1,380.55213
8,0,20.1251,48,1,4,378.71685,31,391.33787,0,391.44314,-1,380.55213
9,0,20.1251,49,1,0,378.71685,7,391.33787,0,391.44314,-1,380.55213
10,0,20.1251,59,1,4,378.71685,12,391.33787,0,391.44314,-1,380.55213
11,0,20.1251,45,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
12,0,20.1251,44,1,0,378.71685,17,391.33787,0,391.44314,-1,380.55213
13,0,20.1251,52,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
14,0,20.1251,45,1,4,378.71685,0,391.33787,0,391.44314,-1,380.55213
15,0,20.1251,36,1,4,378.71685,17,391.33787,0,391.44314,-1,380.55213
16,0,20.1251,44,1,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
17,0,20.1251,61,1,4,378.71685,7,391.33787,0,391.44314,-1,380.55213
18,0,20.1251,42,1,4,378.71685,7,391.33787,0,391.44314,-1,380.55213
19,0,20.1251,41,1,0,378.71685,24,391.33787,0,391.44314,-1,380.55213
20,0,20.1251,49,1,0,378.71685,33,391.33787,0,391.44314,-1,380.55213
21,0,20.1251,50,1,4,378.71685,2,391.33787,0,391.44314,-1,380.55213
22,0,20.1251,50,1,0,378.71685,28,391.33787,0,391.44314,-1,380.55213
23,0,20.1251,39,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
24,0,20.1251,60,1,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
25,0,20.1251,52,1,0,378.71685,13,391.33787,0,391.44314,-1,380.55213
26,0,20.1251,34,1,0,378.71685,14,391.33787,0,391.44314,-1,380.55213
27,0,20.1251,63,1,4,378.71685,17,391.33787,0,391.44314,-1,380.55213
28,0,20.1251,40,1,0,378.71685,31,391.33787,0,391.44314,-1,380.55213
29,0,20.1251,41,1,0,378.71685,2,391.33787,0,391.44314,-1,380.55213
30,0,20.1251,53,1,4,378.71685,29,391.33787,0,391.44314,-1,380.55213
31,0,20.1251,44,1,0,378.71685,17,391.33787,0,391.44314,-1,380.55213
32,0,20.1251,42,1,0,378.71685,16,391.33787,0,391.44314,-1,380.55213
33,0,20.1251,37,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
34,0,20.1251,48,1,4,378.71685,2,391.33787,0,391.44314,-1,380.55213
35,0,20.1251,40,1,0,378.71685,6,391.33787,0,391.44314,-1,380.55213
36,0,20.1251,42,1,4,378.71685,7,391.33787,0,391.44314,-1,380.55213
37,0,20.1251,49,1,0,378.71685,14,391.33787,0,391.44314,-1,380.55213
38,0,20.1251,45,1,0,378.71685,6,391.33787,0,391.44314,-1,380.55213
39,0,20.1251,59,3,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
40,0,20.1251,37,1,0,378.71685,16,391.33787,0,391.44314,-1,380.55213
41,0,20.1251,49,1,0,378.71685,25,391.33787,0,391.44314,-1,380.55213
42,0,20.1251,50,1,0,378.71685,7,391.33787,0,391.44314,-1,380.55213
43,0,20.1251,58,1,0,378.71685,28,391.33787,0,391.44314,-1,380.55213
44,0,20.1251,37,1,0,378.71685,31,391.33787,0,391.44314,-1,380.55213
45,0,20.1251,40,1,0,378.71685,6,391.33787,0,391.44314,-1,380.55213
46,0,20.1251,45,1,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
47,0,20.1251,47,0,0,378.71685,7,391.33787,0,391.44314,-1,380.55213
48,0,20.1251,47,1,0,378.71685,1,391.33787,0,391.44314,-1,380.55213
49,0,20.1251,52,1,0,378.71685,1,391.33787,0,391.44314,-1,380.55213
50,0,20.1251,55,1,0,378.71685,11,391.33787,0,391.44314,-1,380.55213
51,0,20.1251,46,1,4,378.71685,6,391.33787,0,391.44314,-1,380.55213
52,0,20.1251,42,1,4,378.71685,2,391.33787,0,391.44314,-1,380.55213
53,0,20.1251,51,1,4,378.71685,4,391.33787,0,391.44314,-1,380.55213
54,0,20.1251,52,1,0,378.71685,20,391.33787,0,391.44314,-1,380.55213
55,0,20.1251,39,1,4,378.71685,27,391.33787,0,391.44314,-1,380.55213
56,0,20.1251,47,1,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
57,0,20.1251,46,1,4,378.71685,27,391.33787,0,391.44314,-1,380.55213
58,0,20.1251,42,1,0,378.71685,16,391.33787,0,391.44314,-1,380.55213
59,0,20.1251,52,1,4,378.71685,14,391.33787,0,391.44314,-1,380.55213
60,0,20.1251,54,1,0,378.71685,17,391.33787,0,391.44314,-1,380.55213
61,0,20.1251,61,1,0,378.71685,31,391.33787,0,391.44314,-1,380.55213
62,0,20.1251,47,1,0,378.71685,3,391.33787,0,391.44314,-1,380.55213
63,0,20.1251,53,1,0,378.71685,9,391.33787,0,391.44314,-1,380.55213
64,0,20.1251,56,3,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
65,0,20.1251,55,1,0,378.71685,6,391.33787,0,391.44314,-1,380.55213
66,0,20.1251,51,1,0,378.71685,13,391.33787,0,391.44314,-1,380.55213
67,0,20.1251,49,0,4,378.71685,26,391.33787,0,391.44314,-1,380.55213
68,0,20.1251,47,1,4,378.71685,3,391.33787,0,391.44314,-1,380.55213
69,0,20.1251,54,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
70,0,20.1251,46,1,0,378.71685,22,391.33787,0,391.44314,-1,380.55213
71,0,20.1251,62,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
72,0,20.1251,42,1,4,378.71685,16,391.33787,0,391.44314,-1,380.55213
73,0,20.1251,38,1,4,378.71685,4,391.33787,0,391.44314,-1,380.55213
74,0,20.1251,51,1,0,378.71685,6,391.33787,0,391.44314,-1,380.55213
75,0,20.1251,40,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
76,0,20.1251,45,1,0,378.71685,24,391.33787,0,391.44314,-1,380.55213
77,0,20.1251,46,1,0,378.71685,24,391.33787,0,391.44314,-1,380.55213
78,0,20.1251,51,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
79,0,20.1251,47,1,4,378.71685,26,391.33787,0,391.44314,-1,380.55213
80,0,20.1251,46,1,0,378.71685,17,391.33787,0,391.44314,-1,380.55213
81,0,20.1251,39,1,0,378.71685,27,391.33787,0,391.44314,-1,380.55213
82,0,20.1251,42,1,0,378.71685,30,391.33787,0,391.44314,-1,380.55213
83,0,20.1251,58,1,0,378.71685,4,391.33787,0,391.44314,-1,380.55213
84,0,20.1251,37,1,0,378.71685,7,391.33787,0,391.44314,-1,380.55213
85,0,20.1251,53,1,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
86,0,20.1251,52,1,4,378.71685,6,391.33787,0,391.44314,-1,380.55213
87,0,20.1251,44,1,0,378.71685,32,391.33787,0,391.44314,-1,380.55213
88,0,20.1251,42,1,0,378.71685,20,391.33787,0,391.44314,-1,380.55213
89,0,20.1251,47,1,0,378.71685,4,391.33787,0,391.44314,-1,380.55213
90,0,20.1251,38,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
91,0,20.1251,50,1,4,378.71685,23,391.33787,0,391.44314,-1,380.55213
92,0,20.1251,41,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
93,0,20.1251,54,1,4,378.71685,15,391.33787,0,391.44314,-1,380.55213
94,0,20.1251,56,1,0,378.71685,19,391.33787,0,391.44314,-1,380.55213
95,0,20.1251,49,1,0,378.71685,27,391.33787,0,391.44314,-1,380.55213
96,0,20.1251,50,1,4,378.71685,27,391.33787,0,391.44314,-1,380.55213
97,0,20.1251,36,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
98,0,20.1251,45,1,0,378.71685,26,391.33787,0,391.44314,-1,380.55213
99,0,20.1251,42,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
100,0,20.1251,47,1,0,378.71685,23,391.33787,0,391.44314,-1,380.55213
