id,time,event,option1
50369291,2012/01/02 01:41:30,drama
50369291,2012/01/02 02:25:36,drama
50369291,2012/01/02 13:20:29,drama
50369291,2012/01/02 14:03:21,drama
50369291,2012/01/02 14:44:37,drama
50369291,2012/01/02 15:26:12,drama
50369291,2012/01/02 22:45:35,movie
50369291,2012/01/03 00:42:00,others
50369291,2012/01/03 13:46:41,drama
50369291,2012/01/03 14:28:54,drama
50369291,2012/01/03 14:37:47,drama
50369291,2012/01/03 15:20:32,drama
50369291,2012/01/03 16:04:06,drama
50369291,2012/01/03 16:49:38,drama
50369291,2012/01/03 17:34:19,drama
50369291,2012/01/03 17:42:57,drama
50369291,2012/01/03 18:25:49,drama
50369291,2012/01/03 19:39:46,drama
50369291,2012/01/03 20:17:24,drama
50369291,2012/01/03 21:00:43,drama
50369291,2012/01/03 21:43:51,drama
50369291,2012/01/03 22:26:37,drama
50369291,2012/01/03 23:09:15,drama
50369291,2012/01/03 23:51:40,drama
50369291,2012/01/04 12:19:01,drama
50369291,2012/01/04 12:54:40,drama
50369291,2012/01/04 13:36:22,drama
50369291,2012/01/04 14:19:00,drama
50369291,2012/01/04 15:00:51,drama
50369291,2012/01/04 15:42:43,drama
50369291,2012/01/04 16:34:27,drama
50369291,2012/01/04 17:17:59,drama
50369291,2012/01/04 17:59:53,drama
50369291,2012/01/04 19:19:25,drama
50369291,2012/01/04 19:43:37,drama
50369291,2012/01/04 20:26:15,drama
50369291,2012/01/04 21:09:02,drama
50369291,2012/01/04 22:18:17,drama
50369291,2012/01/04 23:00:52,drama
50369291,2012/01/04 23:45:07,drama
50369291,2012/01/05 00:27:44,drama
50369291,2012/01/05 11:14:30,drama
50369291,2012/01/05 11:55:26,drama
50369291,2012/01/05 12:37:09,drama
50369291,2012/01/05 13:18:52,drama
50369291,2012/01/05 14:00:52,drama
50369291,2012/01/05 14:43:23,drama
50369291,2012/01/05 15:17:16,drama
50369291,2012/01/05 16:07:23,others
50369291,2012/01/05 19:57:36,drama
50369291,2012/01/05 20:26:31,drama
50369291,2012/01/05 21:10:03,drama
50369291,2012/01/05 21:53:08,drama
50369291,2012/01/05 22:35:57,drama
50369291,2012/01/05 23:18:49,drama
50369291,2012/01/06 22:03:05,drama
50369291,2012/01/06 22:05:44,drama
50369291,2012/01/06 22:49:16,drama
50369291,2012/01/06 23:32:09,drama
50369291,2012/01/07 12:08:20,entertainment
50369291,2012/01/07 12:10:04,entertainment
50369291,2012/01/07 12:15:39,entertainment
50369291,2012/01/07 12:21:08,entertainment
50369291,2012/01/07 12:25:52,entertainment
50369291,2012/01/07 12:29:44,entertainment
50369291,2012/01/07 12:37:26,entertainment
50369291,2012/01/07 12:42:44,entertainment
50369291,2012/01/07 12:43:54,entertainment
50369291,2012/01/07 12:51:17,entertainment
50369291,2012/01/07 12:56:31,entertainment
50369291,2012/01/07 13:03:05,entertainment
50369291,2012/01/07 13:08:42,entertainment
50369291,2012/01/07 13:17:01,drama
50369291,2012/01/07 13:41:08,drama
50369291,2012/01/07 14:23:28,drama
50369291,2012/01/07 15:05:33,drama
50369291,2012/01/07 15:47:46,drama
50369291,2012/01/07 16:39:57,others
50369291,2012/01/07 16:49:13,entertainment
50369291,2012/01/07 17:02:51,movie
50369291,2012/01/08 17:30:52,others
50369291,2012/01/08 19:36:14,others
50369291,2012/01/09 20:10:51,drama
50369291,2012/01/09 20:53:10,drama
50369291,2012/01/09 22:33:39,drama
50369291,2012/01/10 12:51:06,drama
50369291,2012/01/10 13:27:21,drama
50369291,2012/01/10 14:09:23,drama
50369291,2012/01/10 15:14:44,drama
50369291,2012/01/10 15:54:02,drama
50369291,2012/01/10 16:33:57,drama
50369291,2012/01/10 17:16:08,drama
50369291,2012/01/10 18:01:55,drama
50369291,2012/01/10 21:54:25,drama
50369291,2012/01/10 22:25:20,drama
50369291,2012/01/10 23:07:30,drama
50369291,2012/01/11 12:14:57,drama
50369291,2012/01/11 15:12:05,drama
50369291,2012/01/11 16:46:45,movie
50369291,2012/01/11 18:23:17,others
50369291,2012/01/11 20:01:56,others
50369291,2012/01/11 21:48:15,others
50369291,2012/01/12 14:12:41,drama
50369291,2012/01/12 14:53:30,drama
50369291,2012/01/12 15:35:18,drama
50369291,2012/01/12 16:27:22,drama
50369291,2012/01/12 17:10:22,drama
50369291,2012/01/12 17:52:30,drama
50369291,2012/01/12 19:39:04,drama
50369291,2012/01/12 20:17:20,movie
50369291,2012/01/12 21:41:17,drama
50369291,2012/01/12 21:47:23,drama
50369291,2012/01/12 22:29:26,drama
50369291,2012/01/13 11:19:59,drama
50369291,2012/01/13 13:21:24,drama
50369291,2012/01/13 16:55:03,drama
50369291,2012/01/13 17:26:37,drama
50369291,2012/01/13 19:23:29,others
50369291,2012/01/13 21:41:51,movie
50369291,2012/01/14 12:32:02,drama
50369291,2012/01/14 12:51:01,drama
50369291,2012/01/14 13:32:54,drama
50369291,2012/01/14 14:14:56,drama
50369291,2012/01/14 14:56:52,drama
50369291,2012/01/14 15:36:45,drama
50369291,2012/01/14 16:19:17,drama
50369291,2012/01/14 17:07:03,others
50369291,2012/01/14 20:24:41,movie
50369291,2012/01/14 22:13:18,others
50369291,2012/01/14 22:31:51,movie
50369291,2012/01/15 00:01:18,movie
50369291,2012/01/15 01:36:39,movie
50369291,2012/01/15 11:56:03,others
50369291,2012/01/15 13:37:08,others
50369291,2012/01/15 13:55:43,others
50369291,2012/01/15 13:58:04,drama
50369291,2012/01/15 14:40:05,drama
50369291,2012/01/15 15:22:33,others
50369291,2012/01/15 16:51:37,others
50369291,2012/01/15 20:24:18,drama
50369291,2012/01/15 20:28:39,drama
50369291,2012/01/15 23:29:10,drama
50369291,2012/01/16 00:10:48,drama
50369291,2012/01/16 00:52:31,drama
50369291,2012/01/16 01:33:37,drama
50369291,2012/01/16 12:14:18,drama
50369291,2012/01/16 12:55:58,drama
50369291,2012/01/16 16:11:47,others
50369291,2012/01/16 19:24:20,drama
50369291,2012/01/16 19:32:27,drama
50369291,2012/01/16 20:14:37,drama
50369291,2012/01/16 20:56:42,drama
50369291,2012/01/16 23:31:06,drama
50369291,2012/01/17 00:20:07,drama
50369291,2012/01/17 01:01:54,drama
50369291,2012/01/17 13:23:58,drama
50369291,2012/01/17 14:02:47,drama
50369291,2012/01/17 14:37:35,drama
50369291,2012/01/17 15:24:49,drama
50369291,2012/01/17 16:09:38,drama
50369291,2012/01/17 16:51:40,drama
50369291,2012/01/17 17:24:13,drama
50369291,2012/01/17 18:02:38,drama
50369291,2012/01/17 19:58:11,drama
50369291,2012/01/17 20:55:24,drama
50369291,2012/01/17 21:35:04,drama
50369291,2012/01/17 22:14:43,drama
50369291,2012/01/17 22:54:18,drama
50369291,2012/01/17 23:34:22,drama
50369291,2012/01/18 13:46:04,drama
50369291,2012/01/18 14:46:33,drama
50369291,2012/01/18 15:28:04,drama
50369291,2012/01/18 15:42:07,drama
50369291,2012/01/18 16:20:35,drama
50369291,2012/01/18 17:05:14,drama
50369291,2012/01/18 17:43:18,drama
50369291,2012/01/18 18:25:13,drama
50369291,2012/01/18 20:05:19,drama
50369291,2012/01/18 20:44:52,drama
50369291,2012/01/18 21:24:31,drama
50369291,2012/01/18 22:04:10,drama
50369291,2012/01/18 22:43:48,drama
50369291,2012/01/18 23:23:26,drama
50369291,2012/01/19 00:05:41,drama
50369291,2012/01/19 12:45:02,drama
50369291,2012/01/19 13:22:49,drama
50369291,2012/01/19 14:06:50,drama
50369291,2012/01/19 14:45:53,drama
50369291,2012/01/19 15:19:20,drama
50369291,2012/01/19 15:53:23,drama
50369291,2012/01/19 16:33:02,drama
50369291,2012/01/19 17:18:52,drama
50369291,2012/01/19 18:01:19,drama
50369291,2012/01/19 20:03:15,drama
50369291,2012/01/19 20:41:46,drama
50369291,2012/01/19 21:21:58,drama
50369291,2012/01/19 22:02:10,drama
50369291,2012/01/19 22:42:27,drama
50369291,2012/01/20 00:02:38,drama
50369291,2012/01/20 11:56:58,drama
50369291,2012/01/20 12:37:11,drama
50369291,2012/01/20 13:17:23,drama
50369291,2012/01/20 13:57:31,drama
50369291,2012/01/20 14:37:41,drama
50369291,2012/01/20 15:17:54,drama
50369291,2012/01/20 15:58:09,drama
50369291,2012/01/20 16:41:23,drama
50369291,2012/01/20 17:21:37,drama
50369291,2012/01/20 18:01:51,drama
50369291,2012/01/20 18:42:07,drama
50369291,2012/01/20 19:22:23,drama
50369291,2012/01/20 20:04:42,drama
50369291,2012/01/20 20:44:57,drama
50369291,2012/01/20 21:25:10,drama
50369291,2012/01/20 22:05:19,drama
50369291,2012/01/20 22:45:33,drama
50369291,2012/01/20 23:25:50,drama
50369291,2012/01/21 00:24:39,drama
50369291,2012/01/21 01:05:45,kids
50369291,2012/01/21 14:30:05,kids
50369291,2012/01/21 16:02:31,others
50369291,2012/01/21 17:31:52,drama
50369291,2012/01/21 18:00:43,drama
50369291,2012/01/21 18:40:57,drama
50369291,2012/01/22 00:12:24,others
50369291,2012/01/23 00:51:47,news
50369291,2012/01/23 22:20:55,drama
50369291,2012/01/23 23:03:10,others
50369291,2012/01/23 23:10:42,others
50369291,2012/01/23 23:31:31,movie
50369291,2012/01/25 00:11:09,others
50369291,2012/01/26 01:33:21,entertainment
50369291,2012/01/26 01:54:09,entertainment
50369291,2012/01/26 02:48:04,drama
50369291,2012/01/26 03:31:50,drama
50369291,2012/01/26 03:45:15,drama
50369291,2012/01/26 04:27:44,drama
50369291,2012/01/26 13:01:11,others
50369291,2012/01/26 13:04:53,others
50369291,2012/01/26 13:13:28,others
50369291,2012/01/26 13:19:23,others
50369291,2012/01/26 16:36:20,movie
50369291,2012/01/26 17:51:28,news
50369291,2012/01/27 00:05:22,movie
50369291,2012/01/27 00:44:09,daily life
50369291,2012/01/27 01:26:14,daily life
50369291,2012/01/27 02:08:16,daily life
50369291,2012/01/27 02:49:39,daily life
50369291,2012/01/27 03:31:43,daily life
50369291,2012/01/27 13:33:34,movie
50369291,2012/01/27 15:05:09,movie
50369291,2012/01/27 16:55:39,others
50369291,2012/01/27 20:56:58,others
50369291,2012/01/28 00:03:45,movie
50369291,2012/01/28 00:13:53,movie
50369291,2012/01/28 12:24:21,others
50369291,2012/01/28 14:11:55,news
50369291,2012/01/28 23:14:12,news
50369291,2012/01/29 04:39:03,daily life
50369291,2012/01/29 05:09:31,daily life
50369291,2012/01/29 05:50:52,daily life
50369291,2012/01/29 06:32:10,daily life
50369291,2012/01/29 07:14:13,daily life
50369291,2012/01/29 07:55:30,daily life
50369291,2012/01/29 08:36:47,daily life
50369291,2012/01/29 09:18:17,daily life
50369291,2012/01/29 09:59:55,daily life
50369291,2012/01/29 10:41:11,daily life
50369291,2012/01/29 20:18:09,others
50369291,2012/01/29 22:22:15,drama
50369291,2012/01/30 12:39:34,drama
50369291,2012/01/30 13:26:48,drama
50369291,2012/01/30 14:16:46,drama
50369291,2012/01/30 15:29:57,science
50369291,2012/01/30 20:25:52,others
50369291,2012/01/30 21:09:14,others
50369291,2012/01/30 21:51:00,others
50369291,2012/01/30 22:49:52,others
50369291,2012/01/30 23:41:28,others
50369291,2012/01/31 00:23:04,others
50369291,2012/01/31 01:04:47,others
50369291,2012/01/31 01:48:40,others
50369291,2012/01/31 02:30:25,others
50369291,2012/01/31 03:15:16,others
50369291,2012/01/31 09:14:30,others
50369291,2012/01/31 09:46:09,others
50369291,2012/01/31 10:27:56,others
50369291,2012/01/31 11:09:42,others
50369291,2012/01/31 11:58:23,others
50369291,2012/01/31 12:40:09,others
50369291,2012/01/31 13:23:27,others
50369291,2012/01/31 14:05:10,others
50369291,2012/01/31 14:46:52,others
50369291,2012/01/31 15:28:10,others
50369291,2012/01/31 16:09:52,others
50369291,2012/01/31 16:54:34,others
50369291,2012/01/31 17:36:13,others
50369291,2012/01/31 18:21:02,others
