id,time,event,option1
54398561,2012/01/01 15:54:31,drama
54398561,2012/01/01 16:36:24,drama
54398561,2012/01/01 17:19:06,drama
54398561,2012/01/01 20:47:44,drama
54398561,2012/01/03 11:54:14,others
54398561,2012/01/03 14:13:52,others
54398561,2012/01/03 14:42:34,others
54398561,2012/01/03 15:19:11,drama
54398561,2012/01/03 19:03:32,drama
54398561,2012/01/03 19:08:05,drama
54398561,2012/01/03 19:20:01,drama
54398561,2012/01/03 20:04:41,drama
54398561,2012/01/03 20:48:02,drama
54398561,2012/01/03 21:33:12,drama
54398561,2012/01/04 11:32:55,others
54398561,2012/01/04 11:35:34,others
54398561,2012/01/05 11:11:30,others
54398561,2012/01/05 11:46:58,movie
54398561,2012/01/05 13:13:20,others
54398561,2012/01/05 13:17:17,others
54398561,2012/01/05 13:29:15,news
54398561,2012/01/05 13:41:55,others
54398561,2012/01/05 13:45:46,entertainment
54398561,2012/01/05 16:31:17,movie
54398561,2012/01/05 21:30:03,drama
54398561,2012/01/06 12:41:01,drama
54398561,2012/01/06 13:27:00,movie
54398561,2012/01/06 13:39:30,sports
54398561,2012/01/06 13:54:21,others
54398561,2012/01/06 14:59:41,drama
54398561,2012/01/09 12:38:41,movie
54398561,2012/01/09 12:45:58,others
54398561,2012/01/10 14:50:13,others
54398561,2012/01/10 16:20:20,others
54398561,2012/01/10 20:27:36,drama
54398561,2012/01/10 20:43:15,drama
54398561,2012/01/10 21:24:30,drama
54398561,2012/01/10 22:06:56,drama
54398561,2012/01/11 11:08:25,others
54398561,2012/01/11 11:26:08,movie
54398561,2012/01/11 13:55:49,movie
54398561,2012/01/11 20:31:26,drama
54398561,2012/01/11 21:13:09,drama
54398561,2012/01/11 21:55:21,drama
54398561,2012/01/11 22:38:42,drama
54398561,2012/01/12 00:04:01,drama
54398561,2012/01/12 00:46:50,drama
54398561,2012/01/12 01:29:09,drama
54398561,2012/01/12 02:11:17,drama
54398561,2012/01/12 02:53:35,drama
54398561,2012/01/12 03:35:45,drama
54398561,2012/01/12 04:17:49,drama
54398561,2012/01/12 05:01:01,drama
54398561,2012/01/12 05:43:22,drama
54398561,2012/01/12 06:25:27,drama
54398561,2012/01/12 07:08:45,drama
54398561,2012/01/12 07:51:04,drama
54398561,2012/01/12 08:33:22,drama
54398561,2012/01/12 09:15:44,drama
54398561,2012/01/12 09:58:59,drama
54398561,2012/01/12 10:42:12,drama
54398561,2012/01/12 13:37:14,others
54398561,2012/01/12 13:42:37,others
54398561,2012/01/12 13:53:24,movie
54398561,2012/01/12 16:00:23,movie
54398561,2012/01/12 16:03:43,others
54398561,2012/01/12 19:48:54,drama
54398561,2012/01/12 19:53:33,drama
54398561,2012/01/12 19:54:19,drama
54398561,2012/01/12 20:36:46,drama
54398561,2012/01/12 21:19:13,drama
54398561,2012/01/13 12:07:00,others
54398561,2012/01/13 20:16:37,drama
54398561,2012/01/13 20:32:07,drama
54398561,2012/01/13 21:13:51,drama
54398561,2012/01/14 21:17:48,drama
54398561,2012/01/14 21:23:11,drama
54398561,2012/01/14 22:05:19,drama
54398561,2012/01/15 10:27:15,others
54398561,2012/01/15 11:17:45,others
54398561,2012/01/15 14:00:48,drama
54398561,2012/01/15 14:42:52,drama
54398561,2012/01/15 15:24:55,drama
54398561,2012/01/15 16:05:58,drama
54398561,2012/01/15 20:42:31,drama
54398561,2012/01/15 21:24:03,drama
54398561,2012/01/15 22:05:12,drama
54398561,2012/01/15 22:47:35,drama
54398561,2012/01/16 14:49:07,drama
54398561,2012/01/16 14:50:35,drama
54398561,2012/01/16 14:53:39,drama
54398561,2012/01/16 15:32:31,others
54398561,2012/01/16 17:07:08,others
54398561,2012/01/16 21:21:37,drama
54398561,2012/01/16 21:36:42,drama
54398561,2012/01/17 13:05:25,others
54398561,2012/01/17 13:13:29,others
54398561,2012/01/17 13:18:34,movie
54398561,2012/01/17 13:26:17,news
54398561,2012/01/17 14:43:34,others
54398561,2012/01/17 20:50:21,drama
54398561,2012/01/17 20:56:59,drama
54398561,2012/01/17 21:39:18,drama
54398561,2012/01/17 22:22:31,drama
54398561,2012/01/17 23:05:00,drama
54398561,2012/01/18 11:17:15,drama
54398561,2012/01/18 11:58:54,drama
54398561,2012/01/18 12:51:35,drama
54398561,2012/01/18 13:34:21,drama
54398561,2012/01/18 16:15:33,others
54398561,2012/01/18 20:09:38,drama
54398561,2012/01/18 20:23:10,drama
54398561,2012/01/18 21:04:37,drama
54398561,2012/01/19 11:40:24,drama
54398561,2012/01/19 11:48:37,drama
54398561,2012/01/19 12:31:43,drama
