,time,event
0,0.060970006394406515,0.0
1,0.13678698558135027,2.0
2,0.16973728681775954,2.0
3,0.22257295766688787,1.0
4,1.0601089923426934,4.0
5,1.1768319062230554,2.0
6,1.383748134695354,2.0
7,1.4204148413872604,1.0
8,1.5017526357848434,1.0
9,1.5724867864617138,0.0
10,1.6522811125979844,3.0
11,1.6543767752144,0.0
12,1.666898920361449,0.0
13,1.7498336923498319,4.0
14,1.762216130219345,2.0
15,1.9423108939261122,1.0
16,1.9850454403589504,4.0
17,2.083232730321342,3.0
18,2.1061298851800747,2.0
19,2.3236123113117113,2.0
20,2.352912483054332,1.0
21,2.7061316545546426,3.0
22,2.8185930027533037,2.0
23,3.2763889186627178,4.0
24,3.3286552642497282,4.0
25,4.967493793794499,2.0
26,5.246577393197083,3.0
27,5.327564518084195,0.0
28,5.329150008852749,4.0
29,5.332434059240195,0.0
30,5.3411326989588375,2.0
31,5.34675051062868,0.0
32,5.412893096009901,0.0
33,5.416387565846595,2.0
34,5.456920951085996,2.0
35,5.466209050193003,1.0
36,5.521496327242539,1.0
37,5.581718287421878,3.0
38,5.6360460023442815,2.0
39,5.681560621796519,2.0
40,5.705244591989183,3.0
41,5.712630833968664,2.0
42,5.723587079382658,2.0
43,5.731118459182523,3.0
44,5.769070507520812,4.0
45,5.848864667832633,1.0
46,5.895613190375282,4.0
47,5.997966632090631,4.0
48,6.005161547501853,3.0
49,6.032893191196802,0.0
50,6.038921580763973,4.0
51,6.103475809160201,4.0
52,6.138839686067812,2.0
53,6.21636197477857,3.0
54,6.222308573089097,1.0
55,6.233336735213507,1.0
56,6.240401666534175,4.0
57,6.2819380865594034,1.0
58,6.290014108857836,0.0
59,6.332249259201421,1.0
60,6.376505339702812,0.0
61,6.391413887648343,3.0
62,6.4205329257454675,2.0
63,6.426574622006457,2.0
64,6.442963419230415,2.0
65,6.455330684967441,2.0
66,6.462812834022524,1.0
67,6.484118331787103,2.0
68,6.489619528287402,2.0
69,6.494987421245554,0.0
70,6.502792810472436,4.0
71,6.5188038480069315,2.0
72,6.552775093437203,1.0
73,6.577966060535188,2.0
74,6.603544872722802,3.0
75,6.6473930986509,1.0
76,6.670304277125136,2.0
77,6.672142115086747,2.0
78,6.67590510919728,2.0
79,6.681157534485442,4.0
80,6.701312300761753,2.0
81,6.706632778731614,4.0
82,6.726314807882682,1.0
83,6.7490774821294535,4.0
84,6.755573669900839,2.0
85,6.763762913013426,4.0
86,6.77429001366788,0.0
87,6.783288436138676,0.0
88,6.783719369468731,4.0
89,6.976053790798563,0.0
90,7.02897251311809,2.0
91,7.093479865602768,4.0
92,7.097840415951972,2.0
93,7.136907268480985,3.0
94,7.167912106091155,2.0
95,7.199897521875501,2.0
96,7.297726399737305,1.0
97,7.366342529111113,3.0
98,7.366673643843362,3.0
99,7.373829430768702,4.0
100,7.388769102338761,1.0
101,7.461597393974188,1.0
102,7.533170250584351,2.0
103,7.573045809825568,3.0
104,7.581680733412025,2.0
105,7.6261966585037415,1.0
106,7.639366701713878,4.0
107,7.647504507199143,1.0
108,7.755590257654893,4.0
109,7.778319331829908,2.0
110,7.797752378340498,3.0
111,7.845024253499577,2.0
112,7.872579202749412,4.0
113,7.87571376495484,4.0
114,7.889657054545462,3.0
115,7.92150157929254,3.0
116,7.928771752171697,1.0
117,7.933282798420733,4.0
118,8.00288221644181,1.0
119,8.004495740746487,1.0
120,8.049913116593698,2.0
121,8.134663226402392,0.0
122,8.160683299054233,2.0
123,8.30588452350478,3.0
124,8.307314852576337,0.0
125,8.391724923611896,1.0
126,8.434006473830417,1.0
127,8.47902230446563,2.0
128,8.58394172888826,4.0
129,8.605814637141785,4.0
130,8.89598518109677,2.0
131,8.928302763249341,2.0
132,9.151763535837938,0.0
133,9.219015177631919,3.0
134,10.29931682014526,2.0
135,10.327597671372635,2.0
136,10.504211479832252,4.0
137,10.760881922727302,4.0
138,10.976190728947694,3.0
139,10.979423421875753,3.0
140,11.130783329629827,0.0
141,11.1369846479138,0.0
142,11.255048577283196,4.0
143,11.423236690309711,4.0
144,11.651857257680604,1.0
145,11.822084249062973,2.0
146,12.06000048123596,1.0
147,12.157014013981216,1.0
148,12.194723461172005,0.0
149,12.599993863049779,1.0
150,12.913486286491505,2.0
151,13.00767524010925,4.0
152,13.01107476072399,1.0
153,13.045920354747242,4.0
154,14.294162463979518,4.0
155,14.44313506030911,4.0
156,14.744345362837386,0.0
157,15.231105000060303,4.0
158,15.29403124747972,3.0
159,15.55748489596213,0.0
160,16.519678707759045,2.0
161,16.860349733672024,2.0
162,17.28626373504619,4.0
163,17.42833986837231,3.0
164,18.8055236965891,4.0
165,19.007114917217503,4.0
166,19.156220709506133,3.0
167,19.203803739763227,2.0
168,19.28593101302481,2.0
169,19.461847568892807,3.0
170,19.57077174870439,2.0
171,19.763986005193665,0.0
172,19.859981285547228,4.0
