,time,event
0,76,11
1,77,1
2,80,11
3,83,1
4,83,11
5,89,1
6,92,1
7,95,1
8,100,4
9,100,1
10,100,11
11,101,0
12,101,1
13,101,11
14,102,25
15,102,11
16,103,1
17,103,11
18,104,1
19,104,72
20,105,18
21,105,1
22,107,1
23,109,1
24,110,1
25,110,11
26,112,1
27,114,18
28,115,1
29,115,11
30,116,1
31,117,18
32,117,11
33,118,11
34,119,1
35,121,11
36,123,1
37,129,1
38,134,1
39,135,1
40,136,1
41,136,11
42,137,1
43,137,11
44,138,11
45,140,1
46,140,11
47,141,1
48,141,11
49,142,1
50,142,11
51,143,1
52,144,1
53,144,11
54,146,1
55,146,11
56,148,68
57,148,25
58,148,18
59,148,11
60,155,1
61,156,1
62,157,11
63,162,1
64,163,28
65,163,11
66,164,1
67,164,11
68,165,1
69,165,27
70,166,27
71,166,9
72,167,11
73,169,11
74,170,1
75,170,11
76,171,1
77,189,1
78,193,25
79,198,11
80,199,34
81,199,15
82,200,1
83,201,34
84,201,1
85,202,2
86,202,1
87,203,18
88,203,1
89,204,12
90,204,11
91,206,1
92,207,1
93,216,1
94,216,11
95,218,0
96,218,1
97,218,11
98,220,3
99,221,1
100,221,11
101,222,1
102,223,11
103,224,1
104,224,12
105,224,11
106,225,11
107,228,11
108,229,12
109,230,18
110,230,12
111,230,9
112,231,15
113,231,18
114,231,12
115,232,15
116,232,18
117,232,1
118,233,91
119,234,64
120,234,18
121,234,1
122,234,12
123,234,9
124,235,18
125,235,1
126,236,15
127,236,1
128,238,2
129,241,28
130,241,0
131,241,1
132,241,12
133,241,11
134,242,34
135,242,67
136,242,1
137,242,11
138,244,18
139,244,1
140,244,11
141,245,1
142,245,12
143,246,11
144,247,4
145,247,46
146,247,18
147,247,1
148,247,12
149,248,67
150,248,18
151,248,1
152,248,11
153,250,1
154,250,12
155,250,11
156,251,12
157,253,1
158,253,11
159,254,11
160,255,18
161,255,1
162,255,19
163,255,12
164,255,11
165,256,4
166,256,1
167,257,1
168,257,12
169,257,72
170,258,1
171,258,11
172,259,1
173,260,12
174,260,11
175,261,1
176,262,1
177,263,1
178,263,11
179,264,3
180,264,1
181,265,18
182,265,12
183,266,31
184,266,1
185,267,34
186,267,1
187,267,12
188,268,19
189,268,12
190,269,34
191,269,1
192,269,19
193,269,11
194,270,1
195,271,1
196,272,46
197,272,1
198,272,12
199,272,11
200,273,1
201,273,12
202,274,26
203,274,1
204,274,9
205,275,91
206,275,18
207,276,1
208,277,1
209,278,28
210,278,1
211,282,34
212,282,12
213,282,11
214,283,34
215,283,9
216,283,11
217,285,1
218,286,18
219,286,1
220,287,31
221,287,35
222,287,18
223,287,1
224,289,12
225,290,11
226,291,1
227,291,12
228,292,1
229,293,18
230,294,109
231,295,1
232,297,18
233,297,1
234,297,11
235,298,11
236,299,1
237,301,1
238,302,11
239,303,1
240,304,115
241,307,115
242,308,91
243,309,1
244,309,11
245,310,1
246,310,11
247,311,19
248,312,1
249,312,12
250,313,1
251,313,51
252,314,91
253,315,1
254,316,115
255,316,37
256,316,32
257,316,1
258,317,22
259,317,24
260,317,39
261,317,18
262,317,1
263,318,1
264,320,24
265,320,1
266,320,12
267,320,11
268,321,46
269,321,15
270,321,11
271,322,18
272,323,15
273,324,1
274,326,22
275,327,1
276,328,115
277,328,1
278,329,1
279,330,1
280,330,12
281,331,18
282,332,1
283,333,34
284,334,15
285,334,18
286,334,1
287,334,12
288,335,1
289,336,4
290,337,12
291,338,18
292,338,1
293,339,91
294,339,19
295,339,12
296,339,11
297,340,1
298,340,12
299,340,11
300,342,115
301,342,18
302,342,1
303,342,11
304,343,1
305,343,12
306,344,6
307,344,15
308,344,18
309,344,12
310,344,11
311,345,11
312,346,18
313,346,1
314,347,1
315,347,19
316,347,11
317,348,1
318,349,26
319,349,1
320,349,11
321,350,1
322,350,12
323,352,34
324,353,1
325,353,12
326,354,80
327,354,18
328,354,1
329,356,28
330,356,9
331,356,11
332,357,15
333,357,12
334,357,11
335,358,74
336,358,28
337,358,18
338,359,1
339,359,12
340,359,9
341,360,115
342,360,18
343,360,1
344,361,11
345,362,18
346,362,1
347,363,115
348,363,1
349,364,0
350,364,1
351,367,12
352,368,12
353,369,1
354,370,2
355,370,11
356,371,18
357,373,115
358,373,11
359,374,1
360,375,1
361,375,11
362,376,1
363,376,11
364,377,18
365,377,12
366,378,1
367,378,12
368,379,18
369,379,1
370,379,11
371,380,18
372,380,12
373,381,1
374,381,12
375,382,12
376,382,11
377,383,4
378,384,12
379,385,18
380,386,1
381,386,12
382,386,11
383,387,1
384,387,12
385,387,11
386,388,9
387,388,11
388,391,12
389,392,2
390,392,64
391,393,7
392,394,1
393,395,1
394,395,11
395,396,67
396,396,1
397,397,115
398,397,1
399,398,1
400,398,11
401,400,1
402,400,12
403,401,1
404,402,11
405,404,29
406,407,1
407,408,2
408,408,1
409,409,11
410,410,12
411,411,12
412,415,1
413,417,18
414,419,15
415,419,65
416,420,1
417,421,2
418,421,3
419,421,1
420,422,54
421,423,1
422,424,2
423,425,26
424,425,1
425,425,11
426,427,83
427,429,18
428,429,11
429,431,2
430,431,1
431,433,1
432,434,83
433,435,18
434,436,4
435,436,1
436,437,4
437,437,115
438,437,2
439,438,4
440,438,0
441,438,58
442,438,1
443,438,11
444,439,1
445,440,4
446,440,1
447,442,3
448,443,2
449,447,18
450,448,1
451,452,2
452,452,19
453,454,11
454,455,18
455,455,1
456,456,18
457,461,1
458,463,12
459,463,11
460,464,1
461,466,4
462,466,19
463,468,12
464,469,18
465,469,12
466,470,2
467,470,18
468,470,12
469,470,11
470,471,11
471,472,115
472,472,1
473,473,18
474,474,1
475,475,29
476,476,1
477,477,18
478,477,1
479,477,11
480,478,15
481,478,18
482,478,12
483,479,91
484,479,11
485,480,2
486,480,1
487,482,1
488,482,12
489,483,1
490,484,1
491,485,39
492,485,1
493,485,11
494,486,1
495,486,11
496,487,1
497,489,3
498,489,18
499,489,1
500,489,11
501,490,66
502,490,2
503,490,58
504,490,24
505,490,1
506,490,11
507,491,1
508,492,18
509,492,1
510,493,1
511,494,1
512,495,18
513,495,1
514,496,1
515,496,11
516,497,1
517,499,29
518,499,15
519,499,1
520,500,11
521,501,12
522,504,12
523,505,12
524,507,1
525,508,18
526,508,11
527,509,115
528,511,12
529,512,1
530,512,12
531,513,115
532,514,15
533,514,18
534,514,1
535,515,2
536,515,24
537,515,11
538,516,1
539,517,12
540,518,12
541,519,12
542,520,12
543,521,62
544,521,1
545,523,12
546,524,18
547,525,1
548,525,12
549,526,31
550,526,18
551,527,115
552,527,18
553,528,4
554,528,0
555,530,1
556,530,11
557,531,4
558,531,11
559,532,12
560,533,109
561,533,91
562,533,1
563,533,11
564,534,21
565,534,1
566,535,1
567,536,4
568,536,1
569,536,11
570,537,34
571,537,2
572,537,11
573,538,1
574,539,32
575,539,1
576,539,12
577,539,11
578,540,12
579,540,11
580,541,11
581,542,12
582,543,1
583,543,12
584,543,11
585,544,1
586,544,11
587,545,12
588,545,11
589,546,4
590,546,36
591,546,102
592,546,1
593,546,11
594,547,1
595,547,12
596,547,11
597,548,4
598,548,18
599,548,12
600,548,11
601,549,4
602,549,61
603,549,1
604,549,11
605,549,10
606,550,4
607,550,1
608,550,11
609,551,1
610,552,1
611,553,2
612,553,11
613,554,18
614,555,21
615,555,11
616,556,4
617,556,61
618,557,4
619,557,1
620,558,2
621,558,1
622,558,11
623,559,15
624,560,18
625,561,18
626,562,34
627,562,18
628,563,18
629,563,12
630,563,11
631,564,34
632,564,4
633,564,0
634,564,1
635,564,12
636,567,11
637,568,1
638,569,1
639,569,11
640,570,12
641,571,61
642,571,12
643,571,11
644,573,12
645,574,115
646,574,18
647,574,1
648,574,12
649,575,18
650,575,11
651,576,18
652,576,1
653,576,11
654,577,18
655,577,1
656,578,18
657,578,1
658,580,34
659,580,115
660,582,1
661,584,34
662,584,1
663,585,34
664,585,18
665,585,1
666,585,11
667,586,67
668,587,18
669,588,67
670,588,18
671,589,67
672,589,2
673,589,18
674,590,67
675,590,18
676,590,11
677,591,1
678,591,12
