,time,event
0,1,57
1,1,22
2,1,3
3,1,1
4,2,74
5,2,91
6,2,26
7,3,1
8,4,39
9,4,1
10,5,55
11,5,11
12,7,1
13,9,74
14,11,37
15,11,1
16,13,39
17,13,3
18,13,1
19,14,1
20,15,1
21,16,3
22,16,1
23,17,3
24,18,37
25,19,15
26,19,16
27,19,1
28,21,1
29,22,16
30,23,16
31,23,64
32,24,1
33,27,15
34,27,3
35,27,18
36,28,3
37,28,11
38,29,3
39,33,74
40,33,1
41,33,11
42,35,23
43,36,22
44,38,64
45,39,20
46,39,2
47,39,55
48,39,1
49,40,74
50,40,3
51,41,1
52,42,1
53,43,3
54,43,1
55,45,1
56,47,3
57,47,1
58,47,8
59,48,37
60,49,18
61,49,1
62,50,3
63,51,64
64,51,1
65,51,11
66,54,28
67,54,1
68,55,1
69,58,3
70,58,77
71,58,1
72,60,1
73,61,74
74,61,1
75,62,1
76,62,9
77,63,1
78,66,16
79,66,10
80,67,3
81,68,74
82,69,36
83,69,24
84,69,1
85,69,11
86,70,1
87,72,1
88,74,20
89,74,25
90,74,22
91,75,34
92,75,3
93,76,15
94,76,18
95,76,1
96,76,11
97,78,28
98,78,3
99,79,64
100,79,3
101,80,1
102,83,9
103,84,15
104,84,2
105,84,23
106,84,1
107,85,37
108,85,3
109,86,3
110,88,20
111,88,1
112,89,1
113,89,10
114,90,15
115,90,13
116,90,18
117,91,18
118,91,1
119,91,11
120,92,74
121,93,25
122,98,4
123,98,1
124,98,11
125,99,74
126,99,3
127,99,1
128,100,18
129,101,3
130,102,3
131,104,1
132,104,11
133,106,21
134,106,3
135,107,1
136,110,25
137,110,1
138,111,64
139,111,1
140,112,21
141,112,22
142,112,1
143,114,3
144,117,16
145,117,3
146,118,2
147,118,11
148,119,3
149,119,18
150,120,1
151,120,11
152,122,74
153,122,3
154,122,1
155,123,11
156,124,2
157,124,3
158,124,69
159,124,1
160,129,74
161,130,3
162,132,3
163,132,1
164,136,33
165,136,11
166,137,25
167,137,3
168,137,1
169,140,64
170,141,1
171,141,11
172,145,3
173,146,57
174,146,24
175,146,1
176,148,3
177,148,1
178,150,1
179,151,15
180,151,1
181,153,74
182,154,20
183,154,22
184,154,15
185,154,1
186,154,11
187,156,3
188,157,3
189,157,18
190,158,25
191,158,18
192,158,1
193,160,74
194,163,1
195,165,1
196,167,26
197,167,1
198,168,64
199,169,1
200,170,36
201,170,24
202,170,18
203,172,1
204,176,6
205,176,11
206,177,3
207,178,6
208,178,3
209,178,1
210,178,11
211,179,37
212,179,25
213,179,18
214,183,74
215,183,3
216,183,1
217,184,8
218,185,1
219,187,1
220,187,11
221,188,55
222,188,1
223,190,74
224,191,3
225,191,1
226,192,1
227,194,25
228,194,75
229,195,18
230,196,61
231,196,1
232,197,18
233,198,1
234,199,22
235,200,44
236,201,64
237,201,18
238,201,75
239,203,1
240,206,48
241,207,11
242,208,3
243,208,1
244,210,3
245,211,18
246,211,1
247,211,9
248,213,1
249,214,74
250,216,1
251,217,1
252,218,25
253,218,3
254,218,18
255,220,1
256,221,74
257,221,20
258,221,1
259,222,18
260,227,34
261,229,18
262,232,64
263,232,1
264,235,33
265,235,3
266,235,1
267,236,3
268,236,18
269,237,22
270,238,1
271,238,11
272,241,3
273,244,37
274,244,1
275,245,74
276,246,64
277,247,40
278,248,3
279,250,3
280,251,2
281,252,74
282,252,18
283,254,3
284,257,3
285,258,55
286,258,1
287,259,3
288,263,3
289,264,25
290,264,64
291,265,8
292,266,57
293,266,1
294,266,10
295,268,3
296,269,3
297,269,1
298,271,11
299,272,6
300,272,3
301,273,24
302,273,11
303,275,74
304,277,3
305,280,6
306,280,1
307,280,11
308,281,37
309,282,74
310,286,18
311,287,33
312,287,1
313,289,37
314,289,48
315,289,22
316,289,33
317,289,64
318,289,3
319,290,3
320,291,25
321,293,1
322,294,10
323,295,64
324,295,1
325,296,1
326,298,16
327,298,9
328,299,3
329,299,1
330,300,11
331,301,33
332,301,1
333,301,11
334,302,3
335,304,1
336,305,16
337,305,1
338,306,74
339,309,28
340,309,23
341,309,3
342,312,25
343,313,74
344,313,33
345,315,33
346,317,1
347,320,3
348,320,1
349,321,33
350,322,1
351,322,11
352,323,1
353,324,3
354,324,11
355,325,18
356,325,11
357,326,15
358,328,34
359,328,2
360,328,33
361,328,1
362,328,10
363,329,36
364,329,64
365,329,1
366,329,11
367,330,3
368,331,64
369,332,9
370,333,64
371,333,3
372,334,1
373,334,11
374,335,33
375,335,1
376,336,4
377,336,74
378,336,1
379,337,11
380,338,22
381,338,1
382,339,3
383,340,1
384,341,4
385,341,33
386,341,1
387,341,11
388,342,22
389,342,1
390,343,4
391,343,74
392,343,33
393,343,1
394,345,37
395,345,25
396,345,1
397,347,1
398,349,4
399,349,1
400,350,4
401,350,33
402,350,3
403,350,11
404,353,37
405,353,26
406,353,1
407,355,18
408,356,1
409,357,4
410,357,28
411,357,64
412,357,3
413,357,1
414,358,3
415,360,3
416,360,1
417,362,2
418,362,1
419,363,28
420,363,15
421,363,1
422,363,11
423,364,3
424,366,1
425,367,4
426,367,74
427,367,55
428,367,3
429,367,11
430,368,22
431,368,1
432,369,16
433,369,1
434,370,3
435,370,1
436,371,2
437,371,1
438,372,57
439,372,1
440,372,11
441,374,4
442,374,74
443,374,11
444,378,55
445,378,1
446,378,75
447,379,16
448,380,2
449,381,15
450,381,3
451,381,1
452,381,11
453,382,25
454,382,1
455,383,1
456,384,2
457,384,24
458,384,1
459,385,1
460,385,11
461,386,2
462,386,3
463,387,2
464,387,64
465,387,1
466,389,1
467,391,3
468,391,18
469,391,1
470,392,4
471,392,18
472,392,1
473,392,11
474,393,25
475,393,1
476,394,3
477,396,1
478,397,18
479,397,1
480,398,74
481,398,81
482,398,2
483,398,1
484,399,1
485,399,8
486,401,25
487,401,3
488,403,25
489,403,1
490,404,25
491,405,74
492,405,26
493,406,1
494,409,4
495,411,2
496,412,37
497,412,3
498,412,1
499,413,1
500,414,22
501,415,4
502,415,1
503,418,34
504,418,1
505,418,8
506,419,31
507,419,15
508,419,11
509,420,64
510,420,1
511,421,3
512,422,3
513,422,1
514,423,3
515,423,72
516,424,1
517,425,4
518,425,1
519,425,11
520,426,74
521,427,1
522,427,11
523,429,3
524,430,1
525,432,1
526,433,74
527,433,1
528,434,1
529,434,11
530,436,25
531,438,24
532,438,3
533,438,9
534,439,18
535,439,1
536,439,11
537,440,3
538,440,1
539,441,1
540,441,11
541,443,2
542,444,26
543,444,1
544,445,28
545,445,37
546,445,64
547,446,72
548,447,1
549,447,72
550,447,11
551,448,18
552,449,2
553,450,3
554,451,72
555,452,2
556,453,1
557,454,1
558,454,11
559,454,10
560,455,20
561,456,1
562,457,4
563,457,74
564,458,25
565,460,3
566,460,1
567,461,1
568,462,1
569,463,4
570,463,11
571,464,74
572,464,3
573,465,2
574,465,1
575,466,1
576,469,1
577,470,9
578,471,2
579,471,3
580,472,1
581,473,2
582,474,3
583,475,23
584,475,1
585,476,22
586,476,64
587,476,1
588,476,11
589,477,2
590,478,2
591,479,25
592,480,3
593,480,75
594,481,3
595,481,9
596,484,3
597,487,74
598,487,1
599,488,1
600,488,11
601,489,37
602,490,4
603,490,3
604,490,1
605,490,10
606,491,4
607,491,3
608,492,18
609,493,1
610,493,8
611,494,74
612,495,3
613,496,15
614,496,1
615,496,10
616,497,1
617,498,25
618,500,3
619,501,3
620,502,2
621,502,9
622,503,1
623,504,1
624,504,11
625,506,2
626,506,55
627,506,64
628,507,2
629,508,25
630,508,1
631,508,9
632,509,91
633,509,18
634,509,8
635,511,2
636,511,23
637,511,1
638,512,16
639,514,1
640,515,3
641,516,1
642,517,1
643,518,74
644,519,48
645,520,20
646,520,1
647,521,37
648,521,25
649,521,3
650,521,1
651,522,1
652,523,3
653,523,11
654,524,1
655,525,74
656,527,55
657,527,1
658,529,2
659,530,64
660,530,1
661,531,6
662,531,3
663,531,11
664,532,3
665,533,24
666,535,65
667,539,6
668,539,13
669,539,18
670,539,11
671,540,37
672,540,1
673,544,1
674,545,3
675,545,18
676,545,10
677,547,48
678,548,74
679,549,91
680,551,3
681,551,1
682,551,11
683,554,1
684,555,74
685,555,3
686,556,1
687,556,11
688,557,42
689,557,55
690,557,3
691,558,1
692,558,11
693,559,4
694,559,1
695,559,11
696,560,31
697,560,1
698,560,11
699,562,28
700,562,3
701,562,1
702,563,1
703,565,25
704,565,18
705,567,64
706,567,91
707,569,9
708,570,20
709,572,68
710,572,2
711,572,24
712,572,3
713,572,18
714,572,1
715,572,8
716,572,19
717,573,29
718,574,25
719,574,3
720,574,13
721,574,1
722,577,1
723,578,1
724,578,11
725,579,74
726,579,22
727,579,45
728,579,1
729,580,36
730,580,23
731,580,1
732,580,11
733,581,1
734,582,3
735,582,1
736,583,48
737,583,1
738,583,8
739,584,24
740,584,1
741,585,2
742,586,74
743,586,1
744,587,1
745,587,11
746,588,2
747,590,3
748,593,3
749,594,3
750,595,2
751,595,1
752,596,25
753,596,91
754,597,3
755,597,1
756,599,3
757,599,1
758,600,21
759,600,20
760,600,3
761,600,8
762,603,1
763,605,3
764,605,1
765,606,4
766,606,21
767,606,3
768,606,1
769,606,11
770,607,64
771,607,3
772,608,57
773,608,11
774,609,4
775,609,1
776,609,9
777,609,11
778,610,74
779,612,25
780,612,1
781,612,11
782,613,3
783,614,4
784,614,21
785,614,3
786,614,1
787,614,11
788,615,21
789,615,1
790,616,25
791,616,1
792,617,74
793,617,21
794,617,3
795,617,1
796,618,21
797,619,18
798,620,25
799,621,2
800,622,3
801,623,2
802,623,1
803,623,8
804,623,11
805,624,21
806,624,3
807,625,4
808,627,1
809,627,11
810,628,64
811,629,23
812,629,1
813,630,91
814,630,3
815,630,8
816,631,1
817,631,10
818,633,29
819,633,1
820,634,1
821,635,37
822,635,3
823,636,6
824,637,24
825,637,3
826,637,1
827,639,3
828,640,74
829,643,17
830,643,3
831,644,115
832,644,13
833,644,18
834,644,1
835,644,11
836,647,74
837,648,25
838,648,1
839,649,55
840,650,3
841,650,1
842,651,1
843,653,3
844,654,3
845,654,1
846,655,11
847,657,21
848,657,28
849,657,1
850,658,1
851,660,1
852,661,20
853,661,26
854,662,11
855,663,64
856,664,3
857,664,10
858,665,19
859,665,11
860,667,3
861,667,1
862,667,9
863,668,11
864,669,1
865,669,9
866,669,11
867,670,25
868,670,91
869,670,11
870,671,74
871,671,1
872,672,1
873,672,54
874,673,2
875,673,78
876,673,1
877,674,115
878,674,23
879,674,3
880,674,1
881,675,3
882,675,1
883,676,29
884,676,1
885,677,36
886,678,4
887,678,74
888,678,1
889,678,11
890,679,24
891,679,35
892,679,1
893,680,3
894,680,1
895,683,1
896,683,11
897,685,3
898,685,1
899,686,1
900,687,1
901,688,25
902,689,64
903,689,91
904,689,3
905,689,1
906,691,25
907,692,2
908,692,10
909,693,57
910,693,15
911,693,1
912,694,4
913,695,18
914,696,1
915,697,5
916,697,3
917,697,1
918,697,54
919,698,3
920,698,1
921,699,43
922,699,57
923,699,23
924,699,24
925,699,1
926,700,18
927,700,1
928,700,11
929,701,4
930,701,29
931,701,16
932,702,3
933,703,18
934,704,5
935,704,3
936,704,18
937,705,37
938,705,91
939,705,3
940,706,53
941,706,1
942,706,11
943,707,1
944,707,11
945,708,74
946,709,1
947,710,29
948,710,11
949,711,25
950,712,4
951,712,3
952,713,1
953,714,36
954,714,57
955,714,24
956,714,1
957,714,11
958,715,74
959,715,3
960,715,1
961,717,2
962,717,11
963,718,5
964,718,25
965,718,18
966,719,18
967,720,4
968,720,31
969,720,64
970,720,91
971,720,3
972,720,1
973,721,81
974,721,1
975,722,29
976,722,25
977,723,1
978,724,18
979,724,11
980,725,11
981,726,5
982,726,1
983,727,48
984,727,1
985,727,9
986,728,4
987,728,3
988,728,18
989,728,1
990,729,3
