,time,event
0,4,2
1,4,3
2,7,57
3,7,2
4,7,55
5,7,3
6,8,36
7,8,1
8,9,1
9,15,36
10,15,15
11,16,2
12,16,3
13,18,15
14,18,1
15,19,3
16,21,46
17,21,15
18,22,2
19,22,1
20,23,1
21,24,4
22,24,36
23,24,15
24,24,1
25,27,3
26,28,3
27,28,1
28,30,36
29,31,2
30,32,4
31,32,15
32,32,39
33,32,1
34,32,11
35,33,3
36,35,3
37,35,1
38,35,11
39,36,1
40,37,1
41,38,3
42,39,15
43,41,4
44,41,15
45,41,1
46,43,1
47,44,2
48,45,15
49,47,3
50,48,15
51,48,11
52,49,32
53,49,11
54,50,2
55,53,36
56,53,57
57,53,39
58,53,1
59,53,11
60,55,46
61,56,1
62,56,11
63,57,3
64,58,2
65,58,1
66,58,11
67,61,80
68,61,65
69,61,1
70,61,11
71,63,1
72,63,11
73,64,36
74,64,1
75,65,2
76,65,1
77,65,11
78,66,3
79,67,18
80,67,11
81,68,11
82,70,57
83,70,15
84,70,2
85,70,11
86,72,4
87,72,1
88,76,1
89,76,9
90,76,11
91,77,57
92,77,1
93,79,2
94,80,1
95,80,11
96,81,15
97,81,18
98,82,15
99,83,11
100,85,4
101,85,15
102,85,3
103,85,1
104,87,2
105,88,15
106,88,55
107,88,11
108,90,57
109,90,18
110,90,1
111,91,39
112,91,1
113,93,2
114,93,3
115,96,11
116,97,4
117,97,15
118,97,3
119,100,61
120,100,18
121,100,1
122,100,11
123,101,15
124,101,2
125,107,15
126,107,11
127,109,3
128,110,36
129,110,15
130,113,36
131,113,15
132,115,15
133,115,11
134,117,36
135,118,46
136,118,15
137,118,2
138,118,11
139,119,3
140,121,15
141,121,3
142,122,23
143,124,11
144,125,15
145,125,2
146,127,1
147,127,11
148,129,15
149,133,3
150,133,1
151,134,15
152,134,55
153,134,1
154,134,11
155,136,15
156,137,15
157,138,2
158,140,57
159,140,3
160,140,32
161,140,11
162,141,15
163,142,11
164,143,3
165,144,55
166,144,11
167,145,2
168,145,3
169,146,2
170,146,1
171,147,39
172,147,18
173,147,11
174,148,15
175,148,1
176,149,1
177,150,15
178,150,3
179,151,15
180,152,15
181,152,2
182,152,11
183,154,39
184,154,18
185,154,1
186,155,15
187,156,15
188,157,36
189,159,3
190,163,15
191,164,15
192,166,15
193,167,4
194,168,15
195,169,4
196,169,3
197,170,1
198,171,1
199,171,9
200,171,11
201,172,15
202,172,3
203,173,4
204,173,36
205,173,15
206,173,2
207,173,39
208,173,1
209,175,11
210,176,1
211,176,11
212,177,3
213,178,1
214,179,4
215,179,3
216,179,1
217,179,9
218,182,61
219,182,2
220,182,11
221,183,1
222,183,11
223,184,4
224,184,1
225,185,1
226,185,11
227,186,3
228,187,3
229,187,11
230,195,4
231,195,15
232,195,1
233,196,3
234,197,57
235,199,11
236,200,57
237,200,24
238,201,3
239,201,11
240,203,61
241,203,32
242,203,1
243,203,11
244,206,36
245,206,1
246,208,3
247,208,18
248,208,11
249,209,2
250,209,1
251,211,1
252,213,57
253,213,1
254,214,2
255,215,1
256,217,3
257,217,1
258,217,11
259,218,3
260,218,1
261,219,1
262,220,1
263,222,1
264,223,1
265,230,4
266,230,43
267,230,39
268,230,18
269,230,1
270,230,11
271,232,3
272,232,1
273,233,4
274,234,55
275,236,3
276,239,1
277,242,11
278,243,3
279,244,2
280,244,1
281,246,11
282,247,11
283,249,15
284,250,15
285,251,3
286,252,4
287,252,15
288,254,18
289,254,11
290,255,1
291,256,1
292,257,15
293,257,3
294,259,57
295,259,24
296,259,1
297,260,4
298,261,4
299,262,15
300,262,11
301,264,1
302,267,11
303,269,3
304,270,15
305,270,11
306,271,1
307,271,11
308,273,15
309,273,24
310,273,32
311,274,15
312,275,3
313,275,11
314,276,1
315,277,4
316,277,15
317,277,1
318,281,2
319,281,3
320,282,3
321,282,11
322,284,2
323,285,15
324,285,1
325,285,11
326,286,57
327,286,24
328,286,11
329,287,61
330,287,24
331,287,11
332,288,15
333,288,3
334,288,11
335,289,15
336,290,4
337,291,3
338,299,15
339,300,3
340,300,1
341,302,15
342,303,1
343,306,11
344,307,1
345,308,15
346,309,36
347,311,15
348,311,3
349,312,24
350,312,11
351,314,4
352,314,32
353,314,1
354,314,11
355,315,4
356,315,15
357,317,15
358,317,11
359,319,4
360,319,61
361,319,57
362,319,2
363,319,65
364,319,1
365,319,11
366,323,15
367,323,3
368,323,1
369,325,4
370,325,3
371,325,9
372,326,11
373,327,15
374,327,2
375,327,11
376,328,57
377,328,10
378,329,2
379,329,1
380,333,11
381,334,2
382,334,11
383,335,15
384,335,11
385,336,2
386,336,1
387,336,11
388,337,36
389,337,11
390,341,11
391,345,4
392,345,15
393,345,11
394,347,2
395,353,36
396,353,15
397,354,3
398,355,2
399,355,11
400,356,2
401,356,18
402,357,15
403,357,1
404,358,11
405,359,4
406,359,36
407,359,1
408,359,11
409,360,3
410,360,1
411,361,24
412,363,61
413,363,57
414,364,15
415,365,1
416,368,24
417,368,39
418,369,1
419,369,11
420,370,4
421,370,57
422,370,24
423,370,1
424,370,11
425,371,57
426,371,2
427,371,1
428,371,11
429,374,4
430,374,15
431,376,24
432,376,11
433,378,1
434,379,3
435,379,1
436,379,9
437,380,36
438,380,15
439,380,2
440,382,15
441,383,4
442,383,15
443,384,61
444,384,39
445,384,1
446,385,15
447,386,11
448,387,11
449,388,24
450,388,39
451,389,15
452,389,2
453,391,1
454,393,11
455,394,2
456,394,3
457,394,11
458,407,1
459,408,4
460,408,8
461,410,4
462,410,11
463,417,3
464,417,11
465,422,36
466,422,15
467,422,11
468,424,11
469,430,1
470,431,16
471,432,16
472,434,4
473,434,15
474,435,54
