,time,event
0,2,1
1,3,24
2,3,1
3,4,1
4,6,1
5,8,4
6,8,1
7,9,35
8,9,1
9,12,0
10,12,1
11,12,9
12,13,1
13,14,1
14,15,4
15,15,1
16,15,9
17,17,1
18,19,1
19,20,1
20,22,1
21,23,1
22,25,4
23,25,0
24,25,1
25,25,9
26,29,4
27,29,1
28,31,4
29,31,35
30,31,1
31,32,0
32,32,1
33,33,1
34,36,1
35,37,1
36,39,2
37,39,1
38,40,1
39,42,2
40,42,1
41,43,4
42,43,0
43,43,1
44,45,3
45,45,1
46,46,2
47,46,1
48,47,4
49,47,1
50,48,1
51,49,15
52,49,1
53,50,1
54,51,4
55,51,1
56,52,2
57,52,1
58,53,1
59,54,0
60,54,1
61,57,4
62,57,1
63,58,1
64,60,4
65,60,1
66,61,3
67,66,1
68,67,2
69,70,0
70,70,1
71,71,4
72,71,15
73,71,2
74,71,1
75,71,10
76,72,1
77,73,1
78,74,15
79,74,2
80,74,32
81,74,1
82,75,1
83,77,15
84,77,2
85,77,1
86,78,4
87,78,1
88,79,2
89,81,1
90,82,1
91,83,15
92,84,15
93,85,0
94,85,35
95,85,1
96,86,9
97,87,4
98,87,2
99,87,55
100,87,1
101,89,4
102,89,2
103,89,1
104,91,15
105,91,1
106,92,1
107,93,4
108,93,0
109,93,15
110,93,1
111,95,1
112,99,34
113,99,15
114,99,1
115,100,4
116,100,1
117,101,0
118,101,1
119,110,1
120,111,0
121,111,1
122,112,1
123,113,2
124,113,11
125,114,1
126,115,4
127,115,2
128,115,1
129,115,11
130,117,1
131,117,50
132,118,2
133,118,16
134,118,1
135,120,2
136,121,4
137,121,35
138,121,1
139,122,0
140,122,1
141,124,1
142,125,2
143,125,1
144,126,15
145,126,1
146,127,0
147,127,2
148,129,1
149,130,1
150,131,1
151,133,0
152,133,15
153,133,1
154,133,9
155,134,0
156,134,25
157,134,23
158,134,1
159,135,15
160,135,1
161,136,15
162,136,2
163,136,1
164,137,1
165,138,22
166,138,2
167,138,1
168,138,11
169,140,15
170,140,2
171,140,1
172,141,1
173,142,0
174,142,15
175,142,1
176,143,1
177,144,2
178,144,1
179,145,1
180,146,15
181,146,1
182,147,15
183,147,1
184,148,35
185,148,1
186,149,1
187,156,4
188,156,0
189,156,15
190,156,1
191,157,4
192,157,1
193,158,1
194,159,34
195,159,2
196,159,1
197,159,11
198,161,46
199,161,22
200,161,2
201,161,1
202,161,9
203,162,15
204,162,1
205,163,15
206,163,1
207,164,1
208,165,1
209,166,3
210,167,15
211,167,1
212,168,4
213,168,0
214,168,2
215,168,1
216,170,15
217,170,1
218,171,15
219,171,1
220,173,4
221,173,55
222,173,1
223,175,15
224,175,1
225,176,2
226,177,15
227,177,2
228,177,1
229,177,9
230,180,34
231,180,2
232,180,11
233,188,1
234,188,9
235,190,106
236,190,0
237,190,1
238,190,9
239,191,1
240,192,1
241,193,15
242,193,55
243,193,1
244,194,1
245,196,1
246,197,4
247,197,2
248,197,1
249,198,1
250,199,4
251,199,1
252,201,1
253,203,15
254,203,2
255,203,1
256,203,9
257,205,4
258,205,15
259,205,1
260,206,2
261,206,1
262,207,4
263,207,1
264,208,2
265,208,1
266,209,1
267,211,1
268,212,1
269,214,2
270,214,1
271,215,1
272,220,2
273,220,3
274,220,1
275,222,4
276,222,2
277,222,1
278,222,11
279,225,4
280,225,1
281,226,15
282,226,1
283,228,4
284,228,2
285,228,55
286,228,1
287,229,1
288,232,4
289,232,1
290,233,4
291,233,35
292,233,1
293,233,9
294,234,1
295,235,4
296,235,2
297,235,1
298,235,9
299,236,4
300,236,2
301,236,1
302,236,11
303,238,34
304,238,1
305,239,4
306,239,1
307,240,1
308,241,15
309,241,2
310,241,1
311,243,15
312,244,15
313,244,1
314,245,1
315,246,4
316,250,34
317,250,1
318,251,1
319,252,1
320,254,4
321,254,15
322,254,55
323,254,121
324,254,1
325,255,34
326,255,2
327,255,1
328,256,0
329,256,1
330,257,15
331,257,2
332,257,1
333,257,11
334,258,1
335,260,2
336,260,3
337,260,1
338,261,15
339,261,32
340,262,2
341,262,1
342,262,11
343,263,50
344,263,27
345,265,28
346,265,1
347,265,50
348,266,27
349,268,34
350,268,1
351,268,50
352,268,27
353,271,34
354,271,28
355,271,2
356,271,1
357,271,50
358,273,15
359,273,2
360,273,1
361,274,4
362,274,1
363,275,1
364,279,15
365,279,2
366,279,1
367,280,1
368,280,9
369,282,34
370,282,1
371,283,1
372,284,15
373,284,1
374,285,2
375,285,1
376,287,2
377,287,1
378,288,4
379,288,0
380,288,1
381,292,2
382,292,1
383,294,34
384,294,1
385,296,4
386,296,2
387,296,1
388,297,1
389,298,3
390,298,1
391,299,4
392,299,1
393,301,0
394,301,1
395,302,4
396,302,1
397,304,2
398,304,1
399,304,9
400,304,10
401,305,4
402,305,3
403,305,1
404,306,1
405,307,2
406,307,1
407,310,0
408,310,2
409,310,50
410,310,27
411,311,2
412,311,26
413,314,1
414,316,2
415,316,1
416,317,1
417,319,25
418,319,15
419,319,1
420,320,1
421,321,15
422,321,1
423,322,1
424,323,3
425,325,15
426,325,3
427,325,1
428,328,1
429,330,1
430,333,1
431,334,1
432,335,2
433,336,3
434,336,1
435,337,4
436,337,1
437,338,1
438,339,1
439,341,4
440,341,1
441,342,2
442,344,4
443,344,0
444,344,1
445,345,15
446,345,1
447,346,1
448,347,3
449,348,1
450,350,2
451,350,1
452,351,3
453,351,1
454,353,1
455,354,1
456,355,3
457,356,15
458,358,4
459,358,0
460,358,1
461,358,11
462,359,1
463,361,36
464,361,15
465,361,3
466,361,26
467,361,1
468,362,4
469,362,26
470,362,1
471,363,2
472,363,1
473,365,15
474,365,1
475,366,1
476,367,15
477,367,1
478,369,3
479,369,1
480,370,1
481,371,1
482,372,0
483,372,2
484,373,15
485,373,3
486,373,1
487,374,3
488,374,1
489,376,4
490,376,1
491,377,1
492,378,1
493,379,4
494,379,1
495,380,1
496,381,1
497,382,3
498,382,1
499,384,3
500,384,1
501,385,1
502,386,1
503,387,3
504,388,1
505,390,4
506,393,1
507,394,4
508,394,1
509,395,1
510,396,2
511,396,1
512,398,15
513,398,1
514,400,1
515,401,1
516,402,0
517,403,1
518,405,1
519,407,15
520,407,1
521,408,2
522,408,1
523,409,0
524,409,1
525,409,9
526,410,1
527,411,1
528,412,1
529,413,3
530,414,15
531,414,1
532,415,4
533,415,1
534,416,4
535,416,1
536,417,15
537,417,3
538,417,1
539,419,1
540,420,3
541,421,4
542,424,3
543,424,1
544,425,32
545,426,1
546,426,11
547,428,0
548,428,15
549,428,2
550,428,1
551,428,135
552,428,9
553,429,1
554,431,4
555,431,0
556,431,3
557,431,1
558,433,2
559,434,4
560,434,1
561,435,4
562,435,1
563,436,4
564,436,3
565,436,18
566,436,1
567,437,3
568,437,1
569,441,3
570,442,2
571,442,1
572,444,0
573,445,1
574,449,4
575,449,1
576,451,35
577,456,0
578,456,1
579,457,3
580,457,1
581,458,4
582,459,4
583,459,15
584,459,2
585,459,1
586,460,3
587,460,1
588,464,15
589,464,1
590,465,34
591,465,0
592,465,2
593,465,1
594,466,3
595,466,1
596,468,2
597,468,1
598,469,0
599,469,1
600,470,4
601,470,1
602,471,1
603,472,15
604,472,2
605,472,1
606,473,4
607,473,1
608,476,2
609,476,55
610,476,1
611,477,0
612,477,3
613,477,1
614,478,0
615,478,15
616,480,1
617,482,15
618,482,1
619,483,1
620,483,27
621,484,2
622,485,2
623,485,1
624,486,15
625,486,2
626,487,4
627,487,1
628,488,35
629,488,1
630,491,3
631,491,1
632,491,9
633,492,4
634,492,1
635,495,34
636,495,1
637,496,1
638,497,1
639,497,27
640,498,16
641,498,50
642,499,28
643,499,1
644,499,50
645,501,3
646,501,1
647,501,9
648,502,1
649,502,27
650,502,9
651,503,1
652,505,4
653,505,1
654,506,4
655,506,0
656,506,1
657,506,9
658,508,3
659,509,2
660,509,1
661,510,2
662,510,1
663,511,11
664,512,1
665,513,1
666,514,1
667,515,4
668,516,2
669,516,3
670,516,1
671,518,1
672,519,3
673,519,1
674,520,3
675,520,1
676,521,1
677,521,135
678,521,9
679,523,2
680,523,1
681,524,25
682,524,1
683,527,3
684,528,4
685,528,15
686,528,1
687,529,4
688,529,3
689,529,1
690,530,4
691,530,1
692,531,3
693,532,1
694,533,4
695,533,1
696,534,1
697,535,4
698,535,1
699,535,9
700,536,1
701,537,2
702,537,3
703,537,1
704,538,3
705,539,2
706,539,3
707,540,0
708,540,1
709,541,1
710,542,4
711,542,1
712,544,4
713,544,1
714,545,2
715,546,4
716,546,1
717,547,2
718,547,3
719,547,1
720,548,15
721,548,1
722,549,3
723,549,1
724,549,9
725,551,2
726,551,1
727,555,3
728,555,1
729,557,35
730,557,1
731,558,2
732,558,3
733,558,1
734,559,1
735,560,1
736,561,4
737,561,3
738,561,1
739,561,9
740,562,4
741,562,1
742,563,4
743,563,1
744,564,4
745,564,1
746,565,2
747,565,1
748,566,22
749,566,2
750,567,3
751,568,0
752,568,1
753,569,1
754,570,1
755,571,0
756,571,9
757,572,34
758,572,4
759,572,3
760,572,1
761,574,2
762,574,1
763,575,1
764,577,0
765,577,2
766,577,3
767,579,1
768,580,3
769,582,4
770,582,15
771,582,3
772,583,4
773,586,2
774,586,1
775,588,3
776,588,1
777,589,1
778,590,3
779,590,1
780,591,1
781,592,4
782,592,3
783,593,1
784,594,15
785,594,1
786,595,15
787,595,1
788,596,3
789,596,1
790,597,3
791,598,1
792,598,9
793,600,1
794,601,4
795,601,16
796,603,4
797,603,3
798,603,1
799,605,24
800,605,1
801,605,9
802,606,3
803,606,1
804,607,35
805,607,1
806,608,15
807,608,2
808,608,1
809,610,1
810,611,1
811,612,34
812,612,3
813,612,1
814,613,4
815,613,1
816,615,1
817,616,1
818,617,1
819,618,4
820,618,15
821,618,1
822,619,9
823,620,4
824,620,28
825,620,1
826,620,9
827,622,1
828,622,50
829,622,9
830,624,2
831,624,1
832,624,9
833,626,2
834,626,1
835,626,50
836,627,34
837,627,2
838,627,1
839,627,9
840,628,15
841,628,1
842,628,50
843,628,9
844,629,15
845,629,2
846,629,1
847,629,9
848,631,4
849,632,4
850,632,2
851,633,15
852,634,1
853,634,50
854,635,15
855,635,2
856,635,27
857,636,1
858,637,1
859,638,4
860,638,1
861,639,2
862,639,1
863,640,1
864,642,1
865,645,4
866,645,131
867,645,3
868,645,1
869,647,3
870,647,1
871,648,4
872,648,131
873,648,1
874,649,1
875,652,4
876,652,3
877,652,1
878,653,1
879,654,131
880,654,1
881,655,1
882,656,1
883,659,1
884,660,3
885,660,1
886,661,3
887,661,1
888,662,3
889,663,0
890,663,1
891,663,9
892,666,1
893,667,1
894,668,3
895,668,1
896,668,9
897,669,1
898,670,1
899,672,1
900,674,4
901,674,1
902,676,35
903,676,1
904,677,1
905,678,4
906,678,1
907,679,3
908,680,1
909,681,4
910,681,1
911,683,1
912,684,4
913,684,1
914,686,0
915,686,1
916,687,34
917,687,15
918,687,3
919,687,1
920,688,1
921,689,2
922,689,1
923,690,4
924,690,1
925,691,1
926,693,3
927,694,3
928,695,4
929,695,1
930,696,1
931,698,4
932,699,1
933,702,4
934,703,2
935,703,3
936,703,1
937,704,3
938,707,1
939,708,4
940,708,1
941,709,4
942,710,1
943,711,36
944,712,1
945,715,4
946,715,0
947,715,1
948,715,9
949,716,4
950,716,1
951,717,3
952,718,3
953,719,4
954,719,0
955,719,1
956,719,9
957,721,3
958,722,3
959,722,1
960,723,1
961,724,10
962,725,1
963,728,1
964,728,11
965,729,1
