,time,event
0,0.021897310827755125,0.0
1,0.19311173565879658,3.0
2,0.3492983068791683,2.0
3,0.415832504448452,2.0
4,1.1499902636448218,3.0
5,1.2192409852136394,4.0
6,1.2973489039097412,4.0
7,2.485940061998028,3.0
8,2.5925179342419744,0.0
9,2.6669404524883196,0.0
10,2.7975678622052187,2.0
11,2.903537679581324,1.0
12,3.0695951864883426,2.0
13,3.151650975983669,2.0
14,3.6723921163557014,4.0
15,3.684941031821484,2.0
16,3.825143219454523,3.0
17,4.677703093580311,2.0
18,4.689883428352521,3.0
19,4.814222614291437,2.0
20,5.064395678855311,4.0
21,5.839434741445115,2.0
22,5.846005316628261,4.0
23,5.945777565834778,0.0
24,5.964894007168866,2.0
25,7.314340930784896,3.0
26,7.855940945062771,4.0
27,8.87997860383402,1.0
28,9.959081602469638,0.0
29,10.04197043207381,4.0
30,10.042936194284662,3.0
31,10.168253314535969,4.0
32,10.895060646823115,2.0
33,12.073390085988578,4.0
34,12.177970015967997,3.0
35,12.297994547136334,4.0
36,12.386423465803755,1.0
37,12.790037378971764,4.0
38,13.09473472805465,0.0
39,13.357341217339744,0.0
40,13.815073761794176,2.0
41,13.827239384264283,4.0
42,15.732091133001292,2.0
43,16.17436235066836,4.0
44,16.296582928741525,3.0
45,16.43905348979017,4.0
46,16.57780188999469,3.0
47,16.72999352253921,2.0
48,17.303171224874472,1.0
49,17.8899902255897,3.0
50,17.923549351984114,1.0
51,18.393033343375784,0.0
52,18.527061663168354,2.0
53,18.563718496524068,0.0
54,19.014135576591354,3.0
55,19.29344890091384,2.0
56,19.57074769532865,4.0
