,time,event0,event1,event2
0,0,-0.69877315,3.4059946537017822,-0.2368115484714508
1,1,0.4279004,3.4059946537017822,-0.2368115484714508
2,2,-0.28510523,3.4059946537017822,-0.2368115484714508
3,3,-0.0474285,3.4059946537017822,-0.2368115484714508
4,4,0.76792544,3.4059946537017822,-0.2368115484714508
5,5,-0.15350439,3.4059946537017822,-0.2368115484714508
6,6,0.13223223,3.4059946537017822,-0.2368115484714508
7,7,-0.5113625,3.4059946537017822,-0.2368115484714508
8,8,-0.3218524,3.4059946537017822,-0.2368115484714508
9,9,-0.62206745,3.4059946537017822,-0.2368115484714508
