,time,event0,event1,event2
0,0,-0.6179404,3.4059946537017822,0.09653449803590775
1,1,0.26264533,3.4059946537017822,0.09653449803590775
2,2,0.64982915,3.4059946537017822,0.09653449803590775
3,3,0.6193111,3.4059946537017822,0.09653449803590775
4,4,-0.23963821,3.4059946537017822,0.09653449803590775
5,5,-0.6094891,3.4059946537017822,0.09653449803590775
6,6,0.042497415,3.4059946537017822,0.09653449803590775
7,7,-0.010275143,3.4059946537017822,0.09653449803590775
8,8,0.52146286,3.4059946537017822,0.09653449803590775
9,9,-0.20587237,3.4059946537017822,0.09653449803590775
