,time,event0,event1,event2
0,0,-0.21179461,3.1159205436706543,-0.13176774978637695
1,1,-0.73892915,3.1159205436706543,-0.13176774978637695
2,2,0.6725591,3.1159205436706543,-0.13176774978637695
3,3,-0.6891587,3.1159205436706543,-0.13176774978637695
4,4,0.3220214,3.1159205436706543,-0.13176774978637695
5,5,-0.61314803,3.1159205436706543,-0.13176774978637695
6,6,-0.11755026,3.1159205436706543,-0.13176774978637695
7,7,-0.11636202,3.1159205436706543,-0.13176774978637695
8,8,0.46544844,3.1159205436706543,-0.13176774978637695
9,9,0.068521656,3.1159205436706543,-0.13176774978637695
