,time,event0,event1,event2
0,0,0.95742446,1.2691364288330078,-0.47464999556541443
1,1,0.0803407,1.2691364288330078,-0.47464999556541443
2,2,-0.56277066,1.2691364288330078,-0.47464999556541443
3,3,-0.0016790448,1.2691364288330078,-0.47464999556541443
4,4,0.0608906,1.2691364288330078,-0.47464999556541443
5,5,-0.1686992,1.2691364288330078,-0.47464999556541443
6,6,0.22614488,1.2691364288330078,-0.47464999556541443
7,7,-0.7050536,1.2691364288330078,-0.47464999556541443
8,8,-0.9390541,1.2691364288330078,-0.47464999556541443
9,9,-0.96615875,1.2691364288330078,-0.47464999556541443
