,time,event0,event1,event2
0,0,-0.28949195,1.0172951221466064,0.9388525485992432
1,1,-0.21393822,1.0172951221466064,0.9388525485992432
2,2,0.9761203,1.0172951221466064,0.9388525485992432
3,3,0.8770277,1.0172951221466064,0.9388525485992432
4,4,-0.9770391,1.0172951221466064,0.9388525485992432
5,5,-0.2953111,1.0172951221466064,0.9388525485992432
6,6,0.6458361,1.0172951221466064,0.9388525485992432
7,7,-0.4533474,1.0172951221466064,0.9388525485992432
8,8,0.90738815,1.0172951221466064,0.9388525485992432
9,9,0.3069364,1.0172951221466064,0.9388525485992432
