,time,event0,event1,event2
0,0,-0.20930265,0.12116511166095734,0.9438102841377258
1,1,-0.29047284,0.12116511166095734,0.9438102841377258
2,2,-0.6186002,0.12116511166095734,0.9438102841377258
3,3,0.6020873,0.12116511166095734,0.9438102841377258
4,4,-0.1211472,0.12116511166095734,0.9438102841377258
5,5,0.5400515,0.12116511166095734,0.9438102841377258
6,6,0.46115822,0.12116511166095734,0.9438102841377258
7,7,-0.7325952,0.12116511166095734,0.9438102841377258
8,8,0.29215053,0.12116511166095734,0.9438102841377258
9,9,-0.57303715,0.12116511166095734,0.9438102841377258
