,time,event0,event1,event2
0,0,0.81864285,3.4059946537017822,-0.44996389746665955
1,1,-0.4691271,3.4059946537017822,-0.44996389746665955
2,2,-0.7432693,3.4059946537017822,-0.44996389746665955
3,3,0.25455588,3.4059946537017822,-0.44996389746665955
4,4,-0.818941,3.4059946537017822,-0.44996389746665955
5,5,-0.7899489,3.4059946537017822,-0.44996389746665955
6,6,0.43856606,3.4059946537017822,-0.44996389746665955
7,7,0.5592227,3.4059946537017822,-0.44996389746665955
8,8,0.6248689,3.4059946537017822,-0.44996389746665955
9,9,-0.8166601,3.4059946537017822,-0.44996389746665955
