,time,event0,event1,event2
0,0,-0.9598714,3.4059946537017822,-0.600547194480896
1,1,0.46304643,3.4059946537017822,-0.600547194480896
2,2,0.8680191,3.4059946537017822,-0.600547194480896
3,3,-0.35553327,3.4059946537017822,-0.600547194480896
4,4,0.16824646,3.4059946537017822,-0.600547194480896
5,5,-0.0018076255,3.4059946537017822,-0.600547194480896
6,6,-0.40314162,3.4059946537017822,-0.600547194480896
7,7,-0.3014913,3.4059946537017822,-0.600547194480896
8,8,-0.07271041,3.4059946537017822,-0.600547194480896
9,9,0.26025608,3.4059946537017822,-0.600547194480896
