,time,event0,event1,event2
0,0,0.74170405,3.4059946537017822,-0.6619729399681091
1,1,0.8574704,3.4059946537017822,-0.6619729399681091
2,2,0.92603004,3.4059946537017822,-0.6619729399681091
3,3,-0.31081045,3.4059946537017822,-0.6619729399681091
4,4,-0.9306692,3.4059946537017822,-0.6619729399681091
5,5,-0.7418029,3.4059946537017822,-0.6619729399681091
6,6,0.26438183,3.4059946537017822,-0.6619729399681091
7,7,-0.12017684,3.4059946537017822,-0.6619729399681091
8,8,0.95215005,3.4059946537017822,-0.6619729399681091
9,9,0.81057364,3.4059946537017822,-0.6619729399681091
