,time,event0,event1,event2
0,0,-0.5150183,3.4059946537017822,-0.078644759953022
1,1,-0.53793126,3.4059946537017822,-0.078644759953022
2,2,0.8791528,3.4059946537017822,-0.078644759953022
3,3,-0.22546636,3.4059946537017822,-0.078644759953022
4,4,-0.17502947,3.4059946537017822,-0.078644759953022
5,5,0.92478335,3.4059946537017822,-0.078644759953022
6,6,-0.09185302,3.4059946537017822,-0.078644759953022
7,7,-0.4025854,3.4059946537017822,-0.078644759953022
8,8,0.80903006,3.4059946537017822,-0.078644759953022
9,9,0.68242157,3.4059946537017822,-0.078644759953022
