,time,event0,event1,event2
0,0,-0.112317875,2.158588409423828,1.1755456924438477
1,1,-0.23331374,2.158588409423828,1.1755456924438477
2,2,0.03453964,2.158588409423828,1.1755456924438477
3,3,-0.9480001,2.158588409423828,1.1755456924438477
4,4,-0.55164486,2.158588409423828,1.1755456924438477
5,5,0.80470675,2.158588409423828,1.1755456924438477
6,6,-0.12596507,2.158588409423828,1.1755456924438477
7,7,0.48288503,2.158588409423828,1.1755456924438477
8,8,0.28920975,2.158588409423828,1.1755456924438477
9,9,-0.10679285,2.158588409423828,1.1755456924438477
