,time,event0,event1,event2
0,0,-0.9822305,1.1952190399169922,-0.6264101266860962
1,1,0.47815296,1.1952190399169922,-0.6264101266860962
2,2,-0.3210278,1.1952190399169922,-0.6264101266860962
3,3,-0.8307681,1.1952190399169922,-0.6264101266860962
4,4,-0.7310015,1.1952190399169922,-0.6264101266860962
5,5,-0.44701856,1.1952190399169922,-0.6264101266860962
6,6,0.9497492,1.1952190399169922,-0.6264101266860962
7,7,-0.0005246714,1.1952190399169922,-0.6264101266860962
8,8,0.9066628,1.1952190399169922,-0.6264101266860962
9,9,0.26539004,1.1952190399169922,-0.6264101266860962
