,time,event0,event1,event2
0,0,0.005400417,3.4059946537017822,0.013007515110075474
1,1,0.7054176,3.4059946537017822,0.013007515110075474
2,2,-0.3954614,3.4059946537017822,0.013007515110075474
3,3,-0.34417123,3.4059946537017822,0.013007515110075474
4,4,-0.9791722,3.4059946537017822,0.013007515110075474
5,5,-0.6559451,3.4059946537017822,0.013007515110075474
6,6,0.20364195,3.4059946537017822,0.013007515110075474
7,7,0.98574096,3.4059946537017822,0.013007515110075474
8,8,0.9509074,3.4059946537017822,0.013007515110075474
9,9,0.1116744,3.4059946537017822,0.013007515110075474
