,time,event0,event1,event2
0,0,0.6540904,3.4059946537017822,-0.16513891518115997
1,1,-0.43271148,3.4059946537017822,-0.16513891518115997
2,2,-0.6144422,3.4059946537017822,-0.16513891518115997
3,3,-0.8807054,3.4059946537017822,-0.16513891518115997
4,4,-0.8906133,3.4059946537017822,-0.16513891518115997
5,5,0.8823607,3.4059946537017822,-0.16513891518115997
6,6,0.6842021,3.4059946537017822,-0.16513891518115997
7,7,-0.82949674,3.4059946537017822,-0.16513891518115997
8,8,0.83030516,3.4059946537017822,-0.16513891518115997
9,9,0.34036845,3.4059946537017822,-0.16513891518115997
