,time,event0,event1,event2
0,0,-0.47092062,3.4059946537017822,-0.07632669806480408
1,1,-0.5756073,3.4059946537017822,-0.07632669806480408
2,2,-0.38672692,3.4059946537017822,-0.07632669806480408
3,3,0.94854486,3.4059946537017822,-0.07632669806480408
4,4,0.99184823,3.4059946537017822,-0.07632669806480408
5,5,-0.7597797,3.4059946537017822,-0.07632669806480408
6,6,-0.8029428,3.4059946537017822,-0.07632669806480408
7,7,-0.50782174,3.4059946537017822,-0.07632669806480408
8,8,0.12088216,3.4059946537017822,-0.07632669806480408
9,9,-0.7837698,3.4059946537017822,-0.07632669806480408
