,time,event0,event1,event2
0,0,-0.002639544,1.8662617206573486,0.4346172511577606
1,1,-0.5444672,1.8662617206573486,0.4346172511577606
2,2,-0.7716363,1.8662617206573486,0.4346172511577606
3,3,0.6959411,1.8662617206573486,0.4346172511577606
4,4,0.40806195,1.8662617206573486,0.4346172511577606
5,5,0.61005276,1.8662617206573486,0.4346172511577606
6,6,0.3165088,1.8662617206573486,0.4346172511577606
7,7,-0.5108599,1.8662617206573486,0.4346172511577606
8,8,0.61043966,1.8662617206573486,0.4346172511577606
9,9,-0.39719993,1.8662617206573486,0.4346172511577606
