,time,event0,event1,event2
0,0,0.37376374,3.4059946537017822,0.2517336905002594
1,1,-0.48406485,3.4059946537017822,0.2517336905002594
2,2,0.62547636,3.4059946537017822,0.2517336905002594
3,3,0.7730146,3.4059946537017822,0.2517336905002594
4,4,0.9331155,3.4059946537017822,0.2517336905002594
5,5,-0.52967304,3.4059946537017822,0.2517336905002594
6,6,-0.43342793,3.4059946537017822,0.2517336905002594
7,7,0.94971687,3.4059946537017822,0.2517336905002594
8,8,-0.8497637,3.4059946537017822,0.2517336905002594
9,9,0.6196738,3.4059946537017822,0.2517336905002594
