,time,event0,event1,event2
0,0,-0.53811634,0.42297840118408203,0.40764960646629333
1,1,0.13263083,0.42297840118408203,0.40764960646629333
2,2,-0.761215,0.42297840118408203,0.40764960646629333
3,3,-0.08194037,0.42297840118408203,0.40764960646629333
4,4,-0.3366515,0.42297840118408203,0.40764960646629333
5,5,-0.25985718,0.42297840118408203,0.40764960646629333
6,6,-0.47742373,0.42297840118408203,0.40764960646629333
7,7,-0.310407,0.42297840118408203,0.40764960646629333
8,8,-0.065360606,0.42297840118408203,0.40764960646629333
9,9,-0.13059966,0.42297840118408203,0.40764960646629333
